 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  22.20100 ,    -0.106727937356127E+01 ,    -0.694598943256843E+00 ,    -0.235182127014873E+00 ,    -0.649921812028581E+00 ,     0.113078870366219E+00 ,    -0.163492890551883E+00 , 
  22.22100 ,    -0.122440003534914E+01 ,    -0.480440113183677E+00 ,    -0.270511423921266E+00 ,    -0.749499092595000E+00 ,     0.138309760385418E+00 ,    -0.195537510519462E+00 , 
  22.24100 ,    -0.132391930205404E+01 ,    -0.260758865888532E+00 ,    -0.298305333706653E+00 ,    -0.814067820660205E+00 ,     0.148696792441447E+00 ,    -0.222272925868593E+00 , 
  22.26100 ,    -0.135827377737947E+01 ,    -0.476309226976235E-01 ,    -0.315178072219563E+00 ,    -0.838929756919167E+00 ,     0.142389402839598E+00 ,    -0.241490899089755E+00 , 
  22.28100 ,    -0.132416257047834E+01 ,     0.148058888242450E+00 ,    -0.318513603777644E+00 ,    -0.821975032935402E+00 ,     0.118828163246782E+00 ,    -0.251467859554596E+00 , 
  22.30100 ,    -0.122283007485129E+01 ,     0.317361203769569E+00 ,    -0.306714794238625E+00 ,    -0.763856899056075E+00 ,     0.788171567524954E-01 ,    -0.251115105582583E+00 , 
  22.32100 ,    -0.106001495124264E+01 ,     0.453828510812854E+00 ,    -0.279374688684619E+00 ,    -0.667963562829868E+00 ,     0.244902956561713E-01 ,    -0.240079886766180E+00 , 
  22.34100 ,    -0.845568270063666E+00 ,     0.553860866452515E+00 ,    -0.237352677545527E+00 ,    -0.540188942710880E+00 ,    -0.408268570433301E-01 ,    -0.218788129970256E+00 , 
  22.36100 ,    -0.592769137920781E+00 ,     0.616807526220683E+00 ,    -0.182745871365395E+00 ,    -0.388519608918163E+00 ,    -0.112849868205314E+00 ,    -0.188424365921876E+00 , 
  22.38100 ,    -0.317389294510863E+00 ,     0.644821956818876E+00 ,    -0.118754688330023E+00 ,    -0.222469264680192E+00 ,    -0.186645337969404E+00 ,    -0.150849657633124E+00 , 
  22.40100 ,    -0.365773088337438E-01 ,     0.642488672345829E+00 ,    -0.494507404170810E-01 ,    -0.524037322651597E-01 ,    -0.256994230235648E+00 ,    -0.108463578464433E+00 , 
  22.42100 ,     0.232353365797896E+00 ,     0.616259559714642E+00 ,     0.205362080526126E-01 ,     0.111192357711887E+00 ,    -0.318780596495395E+00 ,    -0.640210815377311E-01 , 
  22.44100 ,     0.473141156496510E+00 ,     0.573753202347520E+00 ,     0.863879248544916E-01 ,     0.258451755428761E+00 ,    -0.367375557244337E+00 ,    -0.204190224985314E-01 , 
  22.46100 ,     0.671706676634054E+00 ,     0.522981816337945E+00 ,     0.143494122081961E+00 ,     0.380808352854640E+00 ,    -0.398986712874496E+00 ,     0.195302049755860E-01 , 
  22.48100 ,     0.817112415869814E+00 ,     0.471575834054003E+00 ,     0.187842487145992E+00 ,     0.471577625656924E+00 ,    -0.410945849444934E+00 ,     0.533192328854928E-01 , 
  22.50100 ,     0.902281273312845E+00 ,     0.426075452132825E+00 ,     0.216368821711313E+00 ,     0.526391215542544E+00 ,    -0.401912664457809E+00 ,     0.789421535595104E-01 , 
  22.52100 ,     0.924422406503174E+00 ,     0.391351681158617E+00 ,     0.227236283723572E+00 ,     0.543454717731013E+00 ,    -0.371978866844239E+00 ,     0.950504267221636E-01 , 
  22.54100 ,     0.885135761450261E+00 ,     0.370207196161871E+00 ,     0.220018001140123E+00 ,     0.523611662448388E+00 ,    -0.322664862942985E+00 ,     0.101055204279686E+00 , 
  22.56100 ,     0.790191600472059E+00 ,     0.363190668287213E+00 ,     0.195764976296113E+00 ,     0.470211807269332E+00 ,    -0.256809686746017E+00 ,     0.971674951930932E-01 , 
  22.58100 ,     0.649006380295162E+00 ,     0.368638718705892E+00 ,     0.156950615122916E+00 ,     0.388796984094283E+00 ,    -0.178363183101556E+00 ,     0.843728214573723E-01 , 
  22.60100 ,     0.473859481167646E+00 ,     0.382938892688005E+00 ,     0.107293612223517E+00 ,     0.286631673438901E+00 ,    -0.920970334078051E-01 ,     0.643425469718959E-01 , 
  22.62100 ,     0.278914737324914E+00 ,     0.400986929314373E+00 ,     0.514714124412824E-01 ,     0.172117116146845E+00 ,    -0.325741821388921E-02 ,     0.392894160918717E-01 , 
  22.64100 ,     0.791249630832734E-01 ,     0.416793874946747E+00 ,    -0.525386452352347E-02 ,     0.541362162652788E-01 ,     0.828135495307878E-01 ,     0.117795536739480E-01 , 
  22.66100 ,    -0.110894376454408E+00 ,     0.424184825908421E+00 ,    -0.574671707730950E-01 ,    -0.586189011776145E-01 ,     0.161058346312910E+00 ,    -0.154831560336875E-01 , 
  22.68100 ,    -0.277935111167377E+00 ,     0.417522515472993E+00 ,    -0.100054521645717E+00 ,    -0.158284364765383E+00 ,     0.227057449652557E+00 ,    -0.398820967150890E-01 , 
  22.70100 ,    -0.411128488157160E+00 ,     0.392386359682137E+00 ,    -0.128641195120657E+00 ,    -0.238378453534720E+00 ,     0.277329089883379E+00 ,    -0.591034080192321E-01 , 
  22.72100 ,    -0.502670191843979E+00 ,     0.346141203476285E+00 ,    -0.139976724618306E+00 ,    -0.294230817011436E+00 ,     0.309553384566593E+00 ,    -0.713238872032768E-01 , 
  22.74100 ,    -0.548286475786814E+00 ,     0.278339576392861E+00 ,    -0.132233127830252E+00 ,    -0.323256592217953E+00 ,     0.322705169000170E+00 ,    -0.753557038875515E-01 , 
  22.76100 ,    -0.547410993175399E+00 ,     0.190915966752010E+00 ,    -0.105189624588849E+00 ,    -0.325057930401077E+00 ,     0.317087256940630E+00 ,    -0.707361058492186E-01 , 
  22.78100 ,    -0.503065416355139E+00 ,     0.881501913748653E-01 ,    -0.602863148900614E-01 ,    -0.301349581356388E+00 ,     0.294263819938159E+00 ,    -0.577550712870849E-01 , 
  22.80100 ,    -0.421460662422176E+00 ,    -0.236022360919771E-01 ,    -0.540149489905694E-03 ,    -0.255719358446796E+00 ,     0.256901410896518E+00 ,    -0.374192200233077E-01 , 
  22.82100 ,    -0.311357582933612E+00 ,    -0.136393570918575E+00 ,     0.696718889345545E-01 ,    -0.193247375316349E+00 ,     0.208532246431455E+00 ,    -0.113557635932061E-01 , 
  22.84100 ,    -0.183244574603589E+00 ,    -0.241342139241450E+00 ,     0.144946160319403E+00 ,    -0.120018860503877E+00 ,     0.153260143484119E+00 ,     0.183346248466731E-01 , 
  22.86100 ,    -0.484032615035519E-01 ,    -0.329409843517998E+00 ,     0.219276000121191E+00 ,    -0.425732597015261E-01 ,     0.954335350719492E-01 ,     0.492628479757193E-01 , 
  22.88100 ,     0.820588652038192E-01 ,    -0.392231297940423E+00 ,     0.286531385678244E+00 ,     0.326633767291350E-01 ,     0.393119758205075E-01 ,     0.789580426584643E-01 , 
  22.90100 ,     0.198128746975611E+00 ,    -0.422920876286911E+00 ,     0.340955325877829E+00 ,     0.999153530947117E-01 ,    -0.112476294819701E-01 ,     0.105077900579526E+00 , 
  22.92100 ,     0.291686221318918E+00 ,    -0.416784216515036E+00 ,     0.377635886185201E+00 ,     0.154519791794586E+00 ,    -0.530611216140512E-01 ,     0.125604596572170E+00 , 
  22.94100 ,     0.357117237718044E+00 ,    -0.371867452583857E+00 ,     0.392914471471369E+00 ,     0.193277837062848E+00 ,    -0.838237067162782E-01 ,     0.139009744931796E+00 , 
  22.96100 ,     0.391694821776066E+00 ,    -0.289290133284121E+00 ,     0.384696065930244E+00 ,     0.214667838263562E+00 ,    -0.102238944320449E+00 ,     0.144374705896768E+00 , 
  22.98100 ,     0.395700834904357E+00 ,    -0.173325417958429E+00 ,     0.352635157114350E+00 ,     0.218905815271676E+00 ,    -0.108062589689398E+00 ,     0.141456624635685E+00 , 
  23.00100 ,     0.372283589549586E+00 ,    -0.312122503492728E-01 ,     0.298181374925362E+00 ,     0.207851607823433E+00 ,    -0.102060850487486E+00 ,     0.130695434672474E+00 , 
  23.02100 ,     0.327068523912369E+00 ,     0.127292970462859E+00 ,     0.224480580036384E+00 ,     0.184772147367089E+00 ,    -0.858895355502768E-01 ,     0.113162261382687E+00 , 
  23.04100 ,     0.267559590472065E+00 ,     0.290595119399615E+00 ,     0.136139237978858E+00 ,     0.153985182070072E+00 ,    -0.619067733455189E-01 ,     0.904547565045562E-01 , 
  23.06100 ,     0.202386098896751E+00 ,     0.446118963724180E+00 ,     0.388713751623121E-01 ,     0.120416557697917E+00 ,    -0.329369703737467E-01 ,     0.645494333188593E-01 , 
  23.08100 ,     0.140462096060672E+00 ,     0.581280700854675E+00 ,    -0.609427554729528E-01 ,     0.891110196141913E-01 ,    -0.200708741646768E-02 ,     0.376246602160370E-01 , 
  23.10100 ,     0.901319857436429E-01 ,     0.684494394980224E+00 ,    -0.156749815906892E+00 ,     0.647399145433929E-01 ,     0.279221034704296E-01 ,     0.118703025865909E-01 , 
  23.12100 ,     0.583764895368848E-01 ,     0.746130658905704E+00 ,    -0.242327601737934E+00 ,     0.511488877359211E-01 ,     0.542074371489951E-01 ,    -0.106991106041614E-01 , 
  23.14100 ,     0.501472472906105E-01 ,     0.759347188754085E+00 ,    -0.312258833833149E+00 ,     0.509847547995048E-01 ,     0.747372490812778E-01 ,    -0.284114374403850E-01 , 
  23.16100 ,     0.678868812613444E-01 ,     0.720719810354617E+00 ,    -0.362335777636480E+00 ,     0.654335430147472E-01 ,     0.880912875298605E-01 ,    -0.400699796056244E-01 , 
  23.18100 ,     0.111275199337398E+00 ,     0.630617857606365E+00 ,    -0.389862991334746E+00 ,     0.940918789463658E-01 ,     0.936351749701024E-01 ,    -0.450416063148997E-01 , 
  23.20100 ,     0.177222765746028E+00 ,     0.493287772745751E+00 ,    -0.393834306686217E+00 ,     0.134982296136419E+00 ,     0.915437350714361E-01 ,    -0.432931959831373E-01 , 
  23.22100 ,     0.260111962843796E+00 ,     0.316632169738369E+00 ,    -0.374970935210070E+00 ,     0.184710638632355E+00 ,     0.827535844752389E-01 ,    -0.353743633981318E-01 , 
  23.24100 ,     0.352264672120535E+00 ,     0.111696318419495E+00 ,    -0.335619427350551E+00 ,     0.238751590791480E+00 ,     0.688512571733371E-01 ,    -0.223492563155507E-01 , 
  23.26100 ,     0.444596563501677E+00 ,    -0.108101958328116E+00 ,    -0.279520065386461E+00 ,     0.291837488780090E+00 ,     0.519083042563756E-01 ,    -0.568468757500987E-02 , 
  23.28100 ,     0.527402282077240E+00 ,    -0.327941634757925E+00 ,    -0.211467117437346E+00 ,     0.338416867186936E+00 ,     0.342788850503561E-01 ,     0.128943795400996E-01 , 
  23.30100 ,     0.591204848789034E+00 ,    -0.532692875715959E+00 ,    -0.136891288025375E+00 ,     0.373143378705701E+00 ,     0.183780322850034E-01 ,     0.315682790762325E-01 , 
  23.32100 ,     0.627597235339794E+00 ,    -0.708051320986769E+00 ,    -0.614009127638495E-01 ,     0.391353262172111E+00 ,     0.645985467301121E-02 ,     0.485898948278726E-01 , 
  23.34100 ,     0.630004752025102E+00 ,    -0.841623025220123E+00 ,     0.967855655911916E-02 ,     0.389490606480850E+00 ,     0.414392772683094E-03 ,     0.624405615006336E-01 , 
  23.36100 ,     0.594303516126812E+00 ,    -0.923873983735270E+00 ,     0.717276780422179E-01 ,     0.365444150124446E+00 ,     0.159976230469760E-02 ,     0.719607982770204E-01 , 
  23.38100 ,     0.519242270946575E+00 ,    -0.948868371281063E+00 ,     0.121183482628596E+00 ,     0.318766868343130E+00 ,     0.107228217106931E-01 ,     0.764446211758461E-01 , 
  23.40100 ,     0.406631182212163E+00 ,    -0.914736046773487E+00 ,     0.155788835071702E+00 ,     0.250759482916973E+00 ,     0.277772086663533E-01 ,     0.756897141660683E-01 , 
  23.42100 ,     0.261280574707751E+00 ,    -0.823831210452092E+00 ,     0.174721474261119E+00 ,     0.164410441207007E+00 ,     0.520425970600728E-01 ,     0.699999069529279E-01 , 
  23.44100 ,     0.906932731355313E-01 ,    -0.682568608213785E+00 ,     0.178594289105056E+00 ,     0.641968878058829E-01 ,     0.821438627099558E-01 ,     0.601408209049627E-01 , 
  23.46100 ,    -0.954654417370396E-01 ,    -0.500949361081776E+00 ,     0.169329756074058E+00 ,    -0.442373089189748E-01 ,     0.116163944353188E+00 ,     0.472537987072655E-01 , 
  23.48100 ,    -0.286077938631013E+00 ,    -0.291813254522047E+00 ,     0.149922426333538E+00 ,    -0.154500270591422E+00 ,     0.151799942255156E+00 ,     0.327369438438013E-01 , 
  23.50100 ,    -0.469407307042687E+00 ,    -0.698761248326977E-01 ,     0.124112946305139E+00 ,    -0.259933446491174E+00 ,     0.186548738932840E+00 ,     0.181049343121153E-01 , 
  23.52100 ,    -0.633986267750992E+00 ,     0.149371957331659E+00 ,     0.960044972296132E-01 ,    -0.354116419801681E+00 ,     0.217906391374858E+00 ,     0.484099711992737E-02 , 
  23.54100 ,    -0.769490312968696E+00 ,     0.350821077494595E+00 ,     0.696571202329802E-01 ,    -0.431354258144889E+00 ,     0.243564859264317E+00 ,    -0.574510216683036E-02 , 
  23.56100 ,    -0.867524873446111E+00 ,     0.520857905975399E+00 ,     0.486967821535927E-01 ,    -0.487108106664414E+00 ,     0.261590310791508E+00 ,    -0.126400088354211E-01 , 
  23.58100 ,    -0.922263460976032E+00 ,     0.648357050050498E+00 ,     0.359741483534080E-01 ,    -0.518334574331777E+00 ,     0.270569185679227E+00 ,    -0.152196103711353E-01 , 
  23.60100 ,    -0.930886011325131E+00 ,     0.725470666897706E+00 ,     0.333030669145989E-01 ,    -0.523707117489116E+00 ,     0.269711192663154E+00 ,    -0.133036606471362E-01 , 
  23.62100 ,    -0.893783016807878E+00 ,     0.748156278872175E+00 ,     0.413012086340177E-01 ,    -0.503702420961181E+00 ,     0.258902194437966E+00 ,    -0.716776678281534E-02 , 
  23.64100 ,    -0.814510121202531E+00 ,     0.716404106396800E+00 ,     0.593458485697112E-01 ,    -0.460545886432730E+00 ,     0.238704151723621E+00 ,     0.248768820998707E-02 , 
  23.66100 ,    -0.699498068962030E+00 ,     0.634149604824473E+00 ,     0.856472776268064E-01 ,    -0.398021829113559E+00 ,     0.210303600279858E+00 ,     0.146081387077702E-01 , 
  23.68100 ,    -0.557542589344540E+00 ,     0.508882247618147E+00 ,     0.117431739475524E+00 ,    -0.321164903396132E+00 ,     0.175414167615950E+00 ,     0.278878142500322E-01 , 
  23.70100 ,    -0.399116343329084E+00 ,     0.350985854622708E+00 ,     0.151216039769430E+00 ,    -0.235858729837780E+00 ,     0.136142082503852E+00 ,     0.408951012730341E-01 , 
  23.72100 ,    -0.235559044428368E+00 ,     0.172866938373456E+00 ,     0.183147926625169E+00 ,    -0.148374914295817E+00 ,     0.948262332177510E-01 ,     0.522083845003308E-01 , 
  23.74100 ,    -0.782111657001533E-01 ,    -0.120560829710654E-01 ,     0.209380688746771E+00 ,    -0.648900640587947E-01 ,     0.538659118437460E-01 ,     0.605496838705050E-01 , 
  23.76100 ,     0.624394590172654E-01 ,    -0.190419688506811E+00 ,     0.226447635284631E+00 ,     0.898031672036045E-02 ,     0.155498548027803E-01 ,     0.649037998869744E-01 , 
  23.78100 ,     0.177530613383862E+00 ,    -0.349951586538783E+00 ,     0.231602424450152E+00 ,     0.685940968278053E-01 ,    -0.181004392278530E-01 ,     0.646121980879043E-01 , 
  23.80100 ,     0.260457991094590E+00 ,    -0.480393834484098E+00 ,     0.223094534994577E+00 ,     0.110608929479675E+00 ,    -0.454617670697611E-01 ,     0.594333439875345E-01 , 
  23.82100 ,     0.307318629439122E+00 ,    -0.574240488421240E+00 ,     0.200355197472667E+00 ,     0.133198272405360E+00 ,    -0.654057728232868E-01 ,     0.495643996103340E-01 , 
  23.84100 ,     0.317133192950783E+00 ,    -0.627233809442682E+00 ,     0.164077257280849E+00 ,     0.136141878777148E+00 ,    -0.773551738936205E-01 ,     0.356228059856874E-01 , 
  23.86100 ,     0.291833145128075E+00 ,    -0.638583732535925E+00 ,     0.116181983120899E+00 ,     0.120786117763445E+00 ,    -0.812972273643865E-01 ,     0.185899642860353E-01 , 
  23.88100 ,     0.236018089158757E+00 ,    -0.610898612454902E+00 ,     0.596759033241318E-01 ,     0.898801963342325E-01 ,    -0.777554260502865E-01 ,    -0.277347809548115E-03 , 
  23.90100 ,     0.156507122769339E+00 ,    -0.549839234104093E+00 ,    -0.158954724813533E-02 ,     0.473043920740911E-01 ,    -0.677235976320052E-01 ,    -0.195593377634092E-01 , 
  23.92100 ,     0.617244174118555E-01 ,    -0.463530710165719E+00 ,    -0.632343071532072E-01 ,    -0.228505255570539E-02 ,    -0.525692810739519E-01 ,    -0.377988257818568E-01 , 
  23.94100 ,    -0.390279244964256E-01 ,    -0.361786316036854E+00 ,    -0.120714106445903E+00 ,    -0.538633673002750E-01 ,    -0.339152788526586E-01 ,    -0.536285968329277E-01 , 
  23.96100 ,    -0.136348375401329E+00 ,    -0.255211949856741E+00 ,    -0.169701213031887E+00 ,    -0.102462337103695E+00 ,    -0.135095025292113E-01 ,    -0.658889782249489E-01 , 
  23.98100 ,    -0.221501355404431E+00 ,    -0.154268590586733E+00 ,    -0.206448504287081E+00 ,    -0.143577609784076E+00 ,     0.690641417524434E-02 ,    -0.737252351851093E-01 , 
  24.00100 ,    -0.287107200632401E+00 ,    -0.683722098503637E-01 ,    -0.228105565042083E+00 ,    -0.173525028024868E+00 ,     0.257197505266635E-01 ,    -0.766563972832178E-01 , 
  24.02100 ,    -0.327701789170529E+00 ,    -0.510598660672267E-02 ,    -0.232959927491590E+00 ,    -0.189717729578615E+00 ,     0.415518504309604E-01 ,    -0.746098753998525E-01 , 
  24.04100 ,    -0.340122653724967E+00 ,     0.303911443942373E-01 ,    -0.220583270617247E+00 ,    -0.190842969510289E+00 ,     0.533389326386838E-01 ,    -0.679194366327819E-01 , 
  24.06100 ,    -0.323693575364964E+00 ,     0.358116124149078E-01 ,    -0.191870768580054E+00 ,    -0.176926453238886E+00 ,     0.603840120052623E-01 ,    -0.572874701980180E-01 , 
  24.08100 ,    -0.280196909332164E+00 ,     0.118138230345252E-01 ,    -0.148971064169164E+00 ,    -0.149281661834087E+00 ,     0.623779212980324E-01 ,    -0.437156895212520E-01 , 
  24.10100 ,    -0.213640776576160E+00 ,    -0.381020306213305E-01 ,    -0.951137212357742E-01 ,    -0.110351373954929E+00 ,     0.593899693511555E-01 ,    -0.284111831361804E-01 , 
  24.12100 ,    -0.129845263189941E+00 ,    -0.107961191857171E+00 ,    -0.343496608711255E-01 ,    -0.634575245799448E-01 ,     0.518311209555911E-01 ,    -0.126768052903761E-01 , 
  24.14100 ,    -0.358864950596305E-01 ,    -0.189888471352923E+00 ,     0.287727308829817E-01 ,    -0.124829506355868E-01 ,     0.403945581624488E-01 ,     0.220388968486669E-02 , 
  24.16100 ,     0.605513045540450E-01 ,    -0.274836197932854E+00 ,     0.895680201523386E-01 ,     0.384861410495544E-01 ,     0.259799437351225E-01 ,     0.150767098413072E-01 , 
  24.18100 ,     0.151858806329236E+00 ,    -0.353400741234113E+00 ,     0.143580222516081E+00 ,     0.855253979556509E-01 ,     0.960856708973618E-02 ,     0.250121304915306E-01 , 
  24.20100 ,     0.231160683817385E+00 ,    -0.416655962969883E+00 ,     0.186924953135411E+00 ,     0.125213628396678E+00 ,    -0.766322280778057E-02 ,     0.313776663211003E-01 , 
  24.22100 ,     0.292894943333713E+00 ,    -0.456931785392882E+00 ,     0.216579425582706E+00 ,     0.154921239438359E+00 ,    -0.248252845303242E-01 ,     0.338814243083552E-01 , 
  24.24100 ,     0.333264289902632E+00 ,    -0.468472047436959E+00 ,     0.230597444944948E+00 ,     0.173021929034150E+00 ,    -0.409835759439489E-01 ,     0.325837226973004E-01 , 
