 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  26.38600 ,    -0.140117640704871E-01 ,     0.460795810383866E-01 ,    -0.143321431472953E-01 ,     0.113090579784435E+00 ,    -0.198825875794570E-01 ,     0.117948633750309E-01 , 
  26.40600 ,    -0.751354014725464E-02 ,     0.510912616721732E-01 ,    -0.955893920162811E-02 ,     0.100195831333971E+00 ,    -0.308815124999838E-01 ,     0.884040680922207E-02 , 
  26.42600 ,    -0.129823860166148E-02 ,     0.548059606075492E-01 ,    -0.407035287569087E-02 ,     0.821897324666090E-01 ,    -0.384183646114980E-01 ,     0.604876881330174E-02 , 
  26.44600 ,     0.430208298670668E-02 ,     0.569186456384156E-01 ,     0.156952210730419E-02 ,     0.602269973804173E-01 ,    -0.420272985775149E-01 ,     0.326911544923343E-02 , 
  26.46600 ,     0.899277431569743E-02 ,     0.571948468521871E-01 ,     0.679002909799882E-02 ,     0.357230577274315E-01 ,    -0.415317793636599E-01 ,     0.360929713914709E-03 , 
  26.48600 ,     0.125447537313742E-01 ,     0.554981026040339E-01 ,     0.110691409153071E-01 ,     0.102513043526796E-01 ,    -0.370533230188522E-01 ,    -0.277806420492400E-02 , 
  26.50600 ,     0.148171520931071E-01 ,     0.518114012829137E-01 ,     0.139832873029124E-01 ,    -0.145696821932734E-01 ,    -0.289973523745900E-01 ,    -0.618996667888598E-02 , 
  26.52600 ,     0.157721832345873E-01 ,     0.462500226461669E-01 ,     0.152470429100679E-01 ,    -0.371905976282274E-01 ,    -0.180175396830751E-01 ,    -0.984345842843357E-02 , 
  26.54600 ,     0.154807184466078E-01 ,     0.390638814683013E-01 ,     0.147389376773282E-01 ,    -0.562392669773392E-01 ,    -0.496173816700225E-02 ,    -0.136309171947765E-01 , 
  26.56600 ,     0.141179297247159E-01 ,     0.306284009466420E-01 ,     0.125110405033718E-01 ,    -0.706141902831361E-01 ,     0.919593647030969E-02 ,    -0.173763575024444E-01 , 
  26.58600 ,     0.119493212386127E-01 ,     0.214240067257858E-01 ,     0.878157026804226E-02 ,    -0.795572562469539E-01 ,     0.234312468107972E-01 ,    -0.208533977206581E-01 , 
  26.60600 ,     0.930839685516006E-02 ,     0.120054313116011E-01 ,     0.391144778643223E-02 ,    -0.827007282433766E-01 ,     0.367479818247188E-01 ,    -0.238112860752280E-01 , 
  26.62600 ,     0.656802198742304E-02 ,     0.296304383063761E-02 ,    -0.163274386311640E-02 ,    -0.800855683449604E-01 ,     0.482518351682822E-01 ,    -0.260060558124072E-01 , 
  26.64600 ,     0.410815020895603E-02 ,    -0.512073266722722E-02 ,    -0.732562515826705E-02 ,    -0.721503081520990E-01 ,     0.572141992427271E-01 ,    -0.272332329685698E-01 , 
  26.66600 ,     0.228293792198514E-02 ,    -0.117162735041075E-01 ,    -0.126350283885811E-01 ,    -0.596918391442261E-01 ,     0.631210029332878E-01 ,    -0.273582590252671E-01 , 
  26.68600 ,     0.139032831521094E-02 ,    -0.163889812451593E-01 ,    -0.170740121248263E-01 ,    -0.438015196685608E-01 ,     0.657030567153663E-01 ,    -0.263409459419687E-01 , 
  26.70600 ,     0.164694242224589E-02 ,    -0.188351108983232E-01 ,    -0.202477987024191E-01 ,    -0.257817330333906E-01 ,     0.649459786730689E-01 ,    -0.242508401502461E-01 , 
  26.72600 ,     0.317059371869160E-02 ,    -0.189078841976464E-01 ,    -0.218911003082757E-01 ,    -0.704935746136091E-02 ,     0.610795172069857E-01 ,    -0.212712803673157E-01 , 
  26.74600 ,     0.597199449297103E-02 ,    -0.166313808841525E-01 ,    -0.218922858052390E-01 ,     0.109665677124330E-01 ,     0.545478093370406E-01 ,    -0.176911000808316E-01 , 
  26.76600 ,     0.995632104032155E-02 ,    -0.122007420921447E-01 ,    -0.203021645254899E-01 ,     0.269254270239387E-01 ,     0.459636696777286E-01 ,    -0.138842302153149E-01 , 
  26.78600 ,     0.149343398752958E-01 ,    -0.596842451589943E-02 ,    -0.173266926106488E-01 ,     0.396666102297966E-01 ,     0.360512630957390E-01 ,    -0.102787661766831E-01 , 
  26.80600 ,     0.206418645812103E-01 ,     0.158250812651970E-02 ,    -0.133044908196929E-01 ,     0.482856668750399E-01 ,     0.255823704079092E-01 ,    -0.731823961644576E-02 , 
  26.82600 ,     0.267655056417509E-01 ,     0.987589544993483E-02 ,    -0.867154476302480E-02 ,     0.521899048241634E-01 ,     0.153118445973800E-01 ,    -0.541875428577957E-02 , 
  26.84600 ,     0.329720744297347E-01 ,     0.182876427730095E-01 ,    -0.391669507907091E-02 ,     0.511299541421643E-01 ,     0.591775039084828E-02 ,    -0.492620747686422E-02 , 
  26.86600 ,     0.389386678935915E-01 ,     0.261946774603350E-01 ,     0.467602900103188E-03 ,     0.452056941652934E-01 ,    -0.204889815904080E-02 ,    -0.607795916834388E-02 , 
  26.88600 ,     0.443804262944480E-01 ,     0.330234827909341E-01 ,     0.403434543341915E-02 ,     0.348468976648603E-01 ,    -0.820087861203506E-02 ,    -0.897300759039052E-02 , 
  26.90600 ,     0.490732264552797E-01 ,     0.382940205194173E-01 ,     0.642602817589422E-02 ,     0.207708314880857E-01 ,    -0.123353642570031E-01 ,    -0.135540048198194E-01 , 
  26.92600 ,     0.528691206192302E-01 ,     0.416552664384012E-01 ,     0.740936671113037E-02 ,     0.392072527158215E-02 ,    -0.144372788146129E-01 ,    -0.196033646062366E-01 , 
  26.94600 ,     0.557031012903088E-01 ,     0.429093446477783E-01 ,     0.689733602742729E-02 ,    -0.146096455610979E-01 ,    -0.146658491427494E-01 ,    -0.267543793111820E-01 , 
  26.96600 ,     0.575906876744244E-01 ,     0.420222852694220E-01 ,     0.495645271599145E-02 ,    -0.336591158730347E-01 ,    -0.133262807744959E-01 ,    -0.345168031569627E-01 , 
  26.98600 ,     0.586167967485841E-01 ,     0.391206497476646E-01 ,     0.179869602633038E-02 ,    -0.520834747139756E-01 ,    -0.108297461498191E-01 ,    -0.423149189615098E-01 , 
  27.00600 ,     0.589172828488077E-01 ,     0.344745530505507E-01 ,    -0.224101492457974E-02 ,    -0.688345592948784E-01 ,    -0.764581981818138E-02 ,    -0.495348294705093E-01 , 
  27.02600 ,     0.586553092586705E-01 ,     0.284688420975035E-01 ,    -0.673945033435135E-02 ,    -0.830282743530809E-01 ,    -0.425204137749039E-02 ,    -0.555767324353406E-01 , 
  27.04600 ,     0.579952724352087E-01 ,     0.215652489600629E-01 ,    -0.112282876035858E-01 ,    -0.939967673819008E-01 ,    -0.108539552055202E-02 ,    -0.599073535851174E-01 , 
  27.06600 ,     0.570772749318115E-01 ,     0.142591266084395E-01 ,    -0.152415744429148E-01 ,    -0.101321395833259E+00 ,     0.149983035886767E-02 ,    -0.621075886036990E-01 , 
  27.08600 ,     0.559951055293202E-01 ,     0.703482096746111E-02 ,    -0.183627013258736E-01 ,    -0.104844760291567E+00 ,     0.326407706386218E-02 ,    -0.619107643546521E-01 , 
  27.10600 ,     0.547803348325517E-01 ,     0.323795530476807E-03 ,    -0.202662243942053E-01 ,    -0.104661812515671E+00 ,     0.410174800175051E-02 ,    -0.592277437373382E-01 , 
  27.12600 ,     0.533945037225822E-01 ,    -0.553069973157355E-02 ,    -0.207504158849086E-01 ,    -0.101091737798346E+00 ,     0.404623052505752E-02 ,    -0.541562952514821E-01 , 
  27.14600 ,     0.517305316425001E-01 ,    -0.102993014065982E-01 ,    -0.197573586636685E-01 ,    -0.946338212052148E-01 ,     0.326065466832668E-02 ,    -0.469736164176591E-01 , 
  27.16600 ,     0.496234859909542E-01 ,    -0.138803981139035E-01 ,    -0.173786497171717E-01 ,    -0.859117170170321E-01 ,     0.201567798547761E-02 ,    -0.381125001957765E-01 , 
  27.18600 ,     0.468698321758878E-01 ,    -0.163011951655541E-01 ,    -0.138462098255131E-01 ,    -0.756113559861787E-01 ,     0.656772424468507E-03 ,    -0.281232110885055E-01 , 
  27.20600 ,     0.432533306610806E-01 ,    -0.177062213315702E-01 ,    -0.950917099580766E-02 ,    -0.644180849898397E-01 ,    -0.435580529607813E-03 ,    -0.176245383740554E-01 , 
  27.22600 ,     0.385749619683815E-01 ,    -0.183347176313554E-01 ,    -0.479918407035455E-02 ,    -0.529585155561337E-01 ,    -0.888787081734485E-03 ,    -0.724857870462661E-02 , 
  27.24600 ,     0.326837272188066E-01 ,    -0.184893914635311E-01 ,    -0.187621618930549E-03 ,    -0.417519785465869E-01 ,    -0.379923035176054E-03 ,     0.241554108016492E-02 , 
  27.26600 ,     0.255049506714640E-01 ,    -0.184998103413707E-01 ,     0.386106472961365E-02 ,    -0.311754971716224E-01 ,     0.132761957043417E-02 ,     0.108736277643573E-01 , 
  27.28600 ,     0.170628318346195E-01 ,    -0.186841743139567E-01 ,     0.693521362482092E-02 ,    -0.214448881291546E-01 ,     0.435608270991948E-02 ,     0.177690557195563E-01 , 
  27.30600 ,     0.749445428374022E-02 ,    -0.193133032218647E-01 ,     0.871652919023917E-02 ,    -0.126130956024958E-01 ,     0.869648139329798E-02 ,     0.229119027221305E-01 , 
  27.32600 ,    -0.294678144896517E-02 ,    -0.205803985807055E-01 ,     0.901138539689560E-02 ,    -0.458528608231486E-02 ,     0.142044290105205E-01 ,     0.262916833141220E-01 , 
  27.34600 ,    -0.138993412460946E-01 ,    -0.225795206656570E-01 ,     0.776981740879775E-02 ,     0.285128024521664E-02 ,     0.206089335542189E-01 ,     0.280723381656414E-01 , 
  27.36600 ,    -0.249132661665738E-01 ,    -0.252948228529651E-01 ,     0.509038851889319E-02 ,     0.998590336669356E-02 ,     0.275332324617515E-01 ,     0.285698518871870E-01 , 
  27.38600 ,    -0.354801546014678E-01 ,    -0.286014976195917E-01 ,     0.121052558183118E-02 ,     0.171359343335288E-01 ,     0.345256261956462E-01 ,     0.282145728261354E-01 , 
  27.40600 ,    -0.450710891155802E-01 ,    -0.322782195841311E-01 ,    -0.351664596773409E-02 ,     0.245960310257986E-01 ,     0.410973729504923E-01 ,     0.275018315544819E-01 , 
  27.42600 ,    -0.531792955058824E-01 ,    -0.360297353452843E-01 ,    -0.865660678590592E-02 ,     0.325902766703140E-01 ,     0.467640983137342E-01 ,     0.269356500709933E-01 , 
  27.44600 ,    -0.593637227955129E-01 ,    -0.395172581243836E-01 ,    -0.137354374160925E-01 ,     0.412319693511763E-01 ,     0.510869052035248E-01 ,     0.269710809808294E-01 , 
  27.46600 ,    -0.632894851681212E-01 ,    -0.423935728174144E-01 ,    -0.182853077547649E-01 ,     0.504951675717317E-01 ,     0.537094592496993E-01 ,     0.279609365274249E-01 , 
  27.48600 ,    -0.647612436040848E-01 ,    -0.443393152543580E-01 ,    -0.218889453043673E-01 ,     0.602009839859544E-01 ,     0.543877575656833E-01 ,     0.301123325046728E-01 , 
  27.50600 ,    -0.637461229630769E-01 ,    -0.450967985088249E-01 ,    -0.242186921862928E-01 ,     0.700202527370995E-01 ,     0.530100175451881E-01 ,     0.334576060149797E-01 , 
  27.52600 ,    -0.603836192514797E-01 ,    -0.444980245860017E-01 ,    -0.250663241644445E-01 ,     0.794926755421244E-01 ,     0.496050732173186E-01 ,     0.378428443609953E-01 , 
  27.54600 ,    -0.549810778664760E-01 ,    -0.424841124106393E-01 ,    -0.243607475420005E-01 ,     0.880610116855773E-01 ,     0.443387468465908E-01 ,     0.429356053623858E-01 , 
  27.56600 ,    -0.479946155770348E-01 ,    -0.391142316629330E-01 ,    -0.221719171227232E-01 ,     0.951174536893667E-01 ,     0.374987696912053E-01 ,     0.482515710538054E-01 , 
  27.58600 ,    -0.399966978125494E-01 ,    -0.345631701185747E-01 ,    -0.187007077199960E-01 ,     0.100058150386849E+00 ,     0.294698545787316E-01 ,     0.531980303649389E-01 , 
  27.60600 ,    -0.316328426166433E-01 ,    -0.291077764375520E-01 ,    -0.142558842215039E-01 ,     0.102341008714693E+00 ,     0.207013800064198E-01 ,     0.571304083310647E-01 , 
  27.62600 ,    -0.235709826721838E-01 ,    -0.231036010567830E-01 ,    -0.922060999637116E-02 ,     0.101541501147102E+00 ,     0.116707545969166E-01 ,     0.594167121860548E-01 , 
  27.64600 ,    -0.164477731727593E-01 ,    -0.169539996093998E-01 ,    -0.401198118688088E-02 ,     0.974012670478484E-01 ,     0.284584051971141E-02 ,     0.595038815110337E-01 , 
  27.66600 ,    -0.108165090182426E-01 ,    -0.110746754622228E-01 ,     0.962229622085873E-03 ,     0.898648226216557E-01 ,    -0.535019732850724E-02 ,     0.569797012557034E-01 , 
  27.68600 ,    -0.710126754663661E-02 ,    -0.585705336883403E-02 ,     0.534516260984378E-02 ,     0.791006442969667E-01 ,    -0.125685745550677E-01 ,     0.516242023082717E-01 , 
  27.70600 ,    -0.556141969938530E-02 ,    -0.163395758171972E-02 ,     0.886651055082634E-02 ,     0.655041856078156E-01 ,    -0.185566614251052E-01 ,     0.434453180878898E-01 , 
  27.72600 ,    -0.626979013467418E-02 ,     0.134918900040134E-02 ,     0.113685356183304E-01 ,     0.496819185070523E-01 ,    -0.231702192006661E-01 ,     0.326949164116246E-01 , 
  27.74600 ,    -0.910656944501239E-02 ,     0.295499371643023E-02 ,     0.128197714431231E-01 ,     0.324171255490515E-01 ,    -0.263754133629342E-01 ,     0.198630641722568E-01 , 
  27.76600 ,    -0.137696939863659E-01 ,     0.316471535695669E-02 ,     0.133149768722471E-01 ,     0.146197682170715E-01 ,    -0.282409001332609E-01 ,     0.565035096603539E-02 , 
  27.78600 ,    -0.198009366665350E-01 ,     0.207802369012174E-02 ,     0.130613173284259E-01 ,    -0.273582060441110E-02 ,    -0.289212085973849E-01 ,    -0.907988372700960E-02 , 
  27.80600 ,    -0.266255306445285E-01 ,    -0.979070786476348E-04 ,     0.123521698986308E-01 ,    -0.186805508545172E-01 ,    -0.286334239393473E-01 ,    -0.233656938724528E-01 , 
  27.82600 ,    -0.336019094008628E-01 ,    -0.306876159868950E-02 ,     0.115312370047680E-01 ,    -0.323219079394278E-01 ,    -0.276297463256600E-01 ,    -0.362217466262096E-01 , 
  27.84600 ,    -0.400772075994824E-01 ,    -0.648081529470434E-02 ,     0.109506807329431E-01 ,    -0.429111650062671E-01 ,    -0.261688052643332E-01 ,    -0.467192179788381E-01 , 
  27.86600 ,    -0.454436174210617E-01 ,    -0.995328705804560E-02 ,     0.109276507840056E-01 ,    -0.499008808073536E-01 ,    -0.244886274443328E-01 ,    -0.540634260874834E-01 , 
  27.88600 ,    -0.491905890535666E-01 ,    -0.131121854270380E-01 ,     0.117038043401776E-01 ,    -0.529878132316413E-01 ,    -0.227838917751486E-01 ,    -0.576623502784705E-01 , 
  27.90600 ,    -0.509482153974362E-01 ,    -0.156224543237010E-01 ,     0.134121793347858E-01 ,    -0.521375247093435E-01 ,    -0.211895902846267E-01 ,    -0.571798916747064E-01 , 
  27.92600 ,    -0.505179209367830E-01 ,    -0.172154713438414E-01 ,     0.160551025717519E-01 ,    -0.475884296888932E-01 ,    -0.197725029417349E-01 ,    -0.525690016301779E-01 , 
  27.94600 ,    -0.478877141897255E-01 ,    -0.177094815871803E-01 ,     0.194957536977883E-01 ,    -0.398347131953541E-01 ,    -0.185310614599826E-01 ,    -0.440815249505381E-01 , 
  27.96600 ,    -0.432306592679172E-01 ,    -0.170213046986227E-01 ,     0.234646660573759E-01 ,    -0.295892916204479E-01 ,    -0.174033053723464E-01 ,    -0.322536225183419E-01 , 
  27.98600 ,    -0.368867473565753E-01 ,    -0.151685522005475E-01 ,     0.275809552628886E-01 ,    -0.177296445459085E-01 ,    -0.162818091683340E-01 ,    -0.178677707369842E-01 , 
  28.00600 ,    -0.293298630727860E-01 ,    -0.122625431245981E-01 ,     0.313865711827827E-01 ,    -0.523077814200200E-02 ,    -0.150337621149692E-01 ,    -0.189439023936001E-02 , 
  28.02600 ,    -0.211229036012899E-01 ,    -0.849301157231248E-02 ,     0.343905162095045E-01 ,     0.690933628688337E-02 ,    -0.135238790485319E-01 ,     0.145820527726052E-01 , 
  28.04600 ,    -0.128651935101274E-01 ,    -0.410646958673327E-02 ,     0.361188969351215E-01 ,     0.177458642146498E-01 ,    -0.116375576583268E-01 ,     0.304462649331784E-01 , 
  28.06600 ,    -0.513704373472840E-02 ,     0.619352549782676E-03 ,     0.361659869485114E-01 ,     0.264586232838478E-01 ,    -0.930169833062769E-02 ,     0.446376423637923E-01 , 
  28.08600 ,     0.155343721241633E-02 ,     0.540227101857804E-02 ,     0.342412481825077E-01 ,     0.324132544526338E-01 ,    -0.650086336455255E-02 ,     0.562308740428677E-01 , 
  28.10600 ,     0.681638353807287E-02 ,     0.998089270686278E-02 ,     0.302075161473123E-01 ,     0.352071421802672E-01 ,    -0.328694496376168E-02 ,     0.645048706295718E-01 , 
  28.12600 ,     0.104148323767760E-01 ,     0.141358873870590E-01 ,     0.241062826562203E-01 ,     0.346964383716454E-01 ,     0.218814688938272E-03 ,     0.689943059913307E-01 , 
  28.14600 ,     0.122848291553089E-01 ,     0.177053568712600E-01 ,     0.161671449001846E-01 ,     0.310021102366647E-01 ,     0.383182036376398E-02 ,     0.695196089047881E-01 , 
  28.16600 ,     0.125391549130097E-01 ,     0.205930774467150E-01 ,     0.679992877310390E-02 ,     0.244946692187392E-01 ,     0.731768350173391E-02 ,     0.661931522942034E-01 , 
  28.18600 ,     0.114543734843963E-01 ,     0.227692070047022E-01 ,    -0.343039620522169E-02 ,     0.157589996753676E-01 ,     0.104121122540303E-01 ,     0.594014826515721E-01 , 
  28.20600 ,     0.944244584923484E-02 ,     0.242638822157279E-01 ,    -0.138442642283992E-01 ,     0.554234308620537E-02 ,     0.128452419892587E-01 ,     0.497655225915901E-01 , 
  28.22600 ,     0.700959247722228E-02 ,     0.251548941051871E-01 ,    -0.237002829298238E-01 ,    -0.531013184828518E-02 ,     0.143680434660049E-01 ,     0.380825760274230E-01 , 
  28.24600 ,     0.470626855248386E-02 ,     0.255512413613319E-01 ,    -0.322557700041671E-01 ,    -0.159267460715306E-01 ,     0.147782027896328E-01 ,     0.252554983699206E-01 , 
  28.26600 ,     0.307294108329359E-02 ,     0.255747557867508E-01 ,    -0.388297817626812E-01 ,    -0.254817505281992E-01 ,     0.139428771689146E-01 ,     0.122154281480981E-01 , 
  28.28600 ,     0.258674411786953E-02 ,     0.253421334820434E-01 ,    -0.428630169757745E-01 ,    -0.332627936622871E-01 ,     0.118159921444480E-01 ,    -0.155076967324518E-03 , 
  28.30600 ,     0.361400240125031E-02 ,     0.249495766494326E-01 ,    -0.439691527473837E-01 ,    -0.387278900293204E-01 ,     0.844823417073492E-02 ,    -0.110918313976983E-01 , 
  28.32600 ,     0.637306284509781E-02 ,     0.244618715452240E-01 ,    -0.419728468152283E-01 ,    -0.415472942820270E-01 ,     0.398856060414785E-02 ,    -0.200058440986861E-01 , 
  28.34600 ,     0.109109086826040E-01 ,     0.239071426110137E-01 ,    -0.369307644268822E-01 ,    -0.416269927342272E-01 ,    -0.132316610793210E-02 ,    -0.265225677763000E-01 , 
  28.36600 ,     0.170957434080094E-01 ,     0.232777981900259E-01 ,    -0.291334575825100E-01 ,    -0.391120962899724E-01 ,    -0.717198598119104E-02 ,    -0.305006560458398E-01 , 
  28.38600 ,     0.246262410985846E-01 ,     0.225374018033574E-01 ,    -0.190876069213191E-01 ,    -0.343701180551490E-01 ,    -0.131908646176477E-01 ,    -0.320292290209245E-01 , 
  28.40600 ,     0.330566060090217E-01 ,     0.216324534986194E-01 ,    -0.747987837431236E-02 ,    -0.279558009577660E-01 ,    -0.189890226953390E-01 ,    -0.314046208818175E-01 , 
  28.42600 ,     0.418351128235553E-01 ,     0.205074339472459E-01 ,     0.487471170031157E-02 ,    -0.205606825930406E-01 ,    -0.241831520321302E-01 ,    -0.290894270757545E-01 , 
