 Q (1/Ang),S-S  ,S-F  ,F-F  
  16.57019 ,    -0.132177537486786E-01 ,     0.130972699371061E+00 ,    -0.381412950982842E-01 , 
  16.59019 ,    -0.119088141657029E-01 ,     0.134542930972617E+00 ,    -0.374510957868768E-01 , 
  16.61019 ,    -0.103265194209473E-01 ,     0.137491560752999E+00 ,    -0.366989295876907E-01 , 
  16.63019 ,    -0.848380836134864E-02 ,     0.139805170047110E+00 ,    -0.358728139801629E-01 , 
  16.65019 ,    -0.640064668108437E-02 ,     0.141481302205881E+00 ,    -0.349617025259913E-01 , 
  16.67019 ,    -0.410340553991692E-02 ,     0.142528623750069E+00 ,    -0.339559043894522E-01 , 
  16.69019 ,    -0.162405967513039E-02 ,     0.142966824596653E+00 ,    -0.328474645160957E-01 , 
  16.71019 ,     0.100076484034321E-02 ,     0.142826255334633E+00 ,    -0.316304935561151E-01 , 
  16.73019 ,     0.373085881592867E-02 ,     0.142147306344172E+00 ,    -0.303014380664654E-01 , 
  16.75019 ,     0.652357674308962E-02 ,     0.140979540374023E+00 ,    -0.288592832342582E-01 , 
  16.77020 ,     0.933642610364090E-02 ,     0.139379700005446E+00 ,    -0.273048782250173E-01 , 
  16.79020 ,     0.121226178936880E-01 ,     0.137413829135546E+00 ,    -0.256441527675592E-01 , 
  16.81020 ,     0.148406818932641E-01 ,     0.135150953878438E+00 ,    -0.238834266430125E-01 , 
  16.83020 ,     0.174498997930828E-01 ,     0.132664489103828E+00 ,    -0.220323584979197E-01 , 
  16.85020 ,     0.199126741974946E-01 ,     0.130029831179566E+00 ,    -0.201030171032824E-01 , 
  16.87020 ,     0.221953561676614E-01 ,     0.127322591027189E+00 ,    -0.181096315916441E-01 , 
  16.89020 ,     0.242689127413302E-01 ,     0.124616815120868E+00 ,    -0.160682783833318E-01 , 
  16.91020 ,     0.261094171656522E-01 ,     0.121983239742008E+00 ,    -0.139965134865115E-01 , 
  16.93020 ,     0.276983510963639E-01 ,     0.119487623427854E+00 ,    -0.119129603784484E-01 , 
  16.95020 ,     0.290227148022508E-01 ,     0.117189200955944E+00 ,    -0.983686490901152E-02 , 
  16.97020 ,     0.300749482366728E-01 ,     0.115139299414437E+00 ,    -0.778762957807102E-02 , 
  16.99020 ,     0.308526724674133E-01 ,     0.113380152982800E+00 ,    -0.578434010114986E-02 , 
  17.01020 ,     0.313582671697767E-01 ,     0.111943948082261E+00 ,    -0.384529737746758E-02 , 
  17.03020 ,     0.315983054787682E-01 ,     0.110852124675818E+00 ,    -0.198756780649205E-02 , 
  17.05020 ,     0.315828722795183E-01 ,     0.110114952855725E+00 ,    -0.226564368786664E-03 , 
  17.07020 ,     0.313247958342368E-01 ,     0.109731396627990E+00 ,     0.142432999009240E-02 , 
  17.09020 ,     0.308388253750443E-01 ,     0.109689269183070E+00 ,     0.295408633223151E-02 , 
  17.11020 ,     0.301407888483314E-01 ,     0.109965676137340E+00 ,     0.435429220141354E-02 , 
  17.13020 ,     0.292467653306094E-01 ,     0.110527735456567E+00 ,     0.561934547341091E-02 , 
  17.15020 ,     0.281723057418799E-01 ,     0.111333555247400E+00 ,     0.674657438264800E-02 , 
  17.17020 ,     0.269317333950291E-01 ,     0.112333443538107E+00 ,     0.773628059150237E-02 , 
  17.19020 ,     0.255375527131801E-01 ,     0.113471317766887E+00 ,     0.859170431694687E-02 , 
  17.21021 ,     0.239991869754199E-01 ,     0.114686892306643E+00 ,     0.931924558185308E-02 , 
  17.23021 ,     0.223258172639160E-01 ,     0.115914894850071E+00 ,     0.992689044611998E-02 , 
  17.25021 ,     0.205216208612797E-01 ,     0.117090524584148E+00 ,     0.104261327202179E-01 , 
  17.27021 ,     0.185888087386473E-01 ,     0.118148814589493E+00 ,     0.108301456506277E-01 , 
  17.29021 ,     0.165270925913464E-01 ,     0.119026992556703E+00 ,     0.111538108776885E-01 , 
  17.31021 ,     0.143340515559267E-01 ,     0.119666176761629E+00 ,     0.114133106767980E-01 , 
  17.33021 ,     0.120056523593912E-01 ,     0.120012954368299E+00 ,     0.116256899131736E-01 , 
  17.35021 ,     0.953690431158279E-02 ,     0.120020798848442E+00 ,     0.118083999055640E-01 , 
  17.37021 ,     0.692262510310357E-02 ,     0.119651287702924E+00 ,     0.119788368347948E-01 , 
  17.39021 ,     0.415828870398605E-02 ,     0.118875087174355E+00 ,     0.121538874146579E-01 , 
  17.41021 ,     0.124092293540092E-02 ,     0.117672677103229E+00 ,     0.123494942640666E-01 , 
  17.43021 ,    -0.182997835959556E-02 ,     0.116034796325150E+00 ,     0.125802527895077E-01 , 
  17.45021 ,    -0.505156509209387E-02 ,     0.113962596833472E+00 ,     0.128590504245225E-01 , 
  17.47021 ,    -0.841679943371519E-02 ,     0.111467503121363E+00 ,     0.131967578065814E-01 , 
  17.49021 ,    -0.119137188207467E-01 ,     0.108570781439486E+00 ,     0.136019799382574E-01 , 
  17.51021 ,    -0.155248269742316E-01 ,     0.105302831924193E+00 ,     0.140808736235653E-01 , 
  17.53021 ,    -0.192266430330418E-01 ,     0.101702224431964E+00 ,     0.146370355425306E-01 , 
  17.55021 ,    -0.229894344030119E-01 ,     0.978145062322604E-01 ,     0.152714632831603E-01 , 
  17.57021 ,    -0.267771534929290E-01 ,     0.936908162514026E-01 ,     0.159825895488176E-01 , 
  17.59021 ,    -0.305475923029374E-01 ,     0.893863461336376E-01 ,     0.167663876610662E-01 , 
  17.61021 ,    -0.342527620439798E-01 ,     0.849586928278280E-01 ,     0.176165444434928E-01 , 
  17.63021 ,    -0.378394978091795E-01 ,     0.804661505864292E-01 ,     0.185246946592490E-01 , 
  17.65022 ,    -0.412519323564984E-01 ,     0.759637493511877E-01 ,     0.194811975409596E-01 , 
  17.67022 ,    -0.444257824160446E-01 ,     0.715105824728132E-01 ,     0.204735327944323E-01 , 
  17.69022 ,    -0.472998345928044E-01 ,     0.671546733313993E-01 ,     0.214895454410252E-01 , 
  17.71022 ,    -0.498103631098454E-01 ,     0.629405483038758E-01 ,     0.225159426984630E-01 , 
  17.73022 ,    -0.518943664441311E-01 ,     0.589057051267509E-01 ,     0.235391637296257E-01 , 
  17.75022 ,    -0.534911321526777E-01 ,     0.550795495229395E-01 ,     0.245457818059886E-01 , 
  17.77022 ,    -0.545438424335125E-01 ,     0.514825787818157E-01 ,     0.255228938233538E-01 , 
  17.79022 ,    -0.550011762290061E-01 ,     0.481258367375442E-01 ,     0.264584855981549E-01 , 
  17.81022 ,    -0.548188625408692E-01 ,     0.450106567460957E-01 ,     0.273417621574956E-01 , 
  17.83022 ,    -0.539611398255581E-01 ,     0.421287009027796E-01 ,     0.281634333351514E-01 , 
  17.85022 ,    -0.524020778831597E-01 ,     0.394622951086097E-01 ,     0.289159463665745E-01 , 
  17.87022 ,    -0.501267215078328E-01 ,     0.369850509334382E-01 ,     0.295936587980565E-01 , 
  17.89022 ,    -0.471320192590812E-01 ,     0.346627567871042E-01 ,     0.301929468411002E-01 , 
  17.91022 ,    -0.434275059283281E-01 ,     0.324545129420178E-01 ,     0.307122462596935E-01 , 
  17.93022 ,    -0.390357134674589E-01 ,     0.303140776849747E-01 ,     0.311520249184218E-01 , 
  17.95022 ,    -0.339922921382467E-01 ,     0.281913855265538E-01 ,     0.315146881836626E-01 , 
  17.97022 ,    -0.283458312322848E-01 ,     0.260341931521981E-01 ,     0.318044203982362E-01 , 
  17.99022 ,    -0.221573766798732E-01 ,     0.237898048178493E-01 ,     0.320269675826442E-01 , 
  18.01022 ,    -0.154996509814838E-01 ,     0.214068262971806E-01 ,     0.321893682969491E-01 , 
  18.03022 ,    -0.845598892004119E-02 ,     0.188368953597689E-01 ,     0.322996411744016E-01 , 
  18.05022 ,    -0.111901021225584E-02 ,     0.160363371409495E-01 ,     0.323664389648936E-01 , 
  18.07022 ,     0.641094259192587E-02 ,     0.129676946518231E-01 ,     0.323986799642656E-01 , 
  18.09023 ,     0.140313779636269E-01 ,     0.959932627716038E-02 ,     0.324051666428464E-01 , 
  18.11023 ,     0.216242907678611E-01 ,     0.591343578988953E-02 ,     0.323942073607623E-01 , 
  18.13023 ,     0.290811331711423E-01 ,     0.189688607501267E-02 ,     0.323732637555159E-01 , 
  18.15023 ,     0.362896666823428E-01 ,    -0.245161172251977E-02 ,     0.323485888944828E-01 , 
  18.17023 ,     0.431398813704382E-01 ,    -0.712278291332677E-02 ,     0.323249307898372E-01 , 
  18.19023 ,     0.495260877449369E-01 ,    -0.120967776024977E-01 ,     0.323052725611897E-01 , 
  18.21023 ,     0.553489280157027E-01 ,    -0.173434725725638E-01 ,     0.322906269008499E-01 , 
  18.23023 ,     0.605172599756732E-01 ,    -0.228230807941271E-01 ,     0.322798919784497E-01 , 
  18.25023 ,     0.649498702524121E-01 ,    -0.284870536291035E-01 ,     0.322697741471672E-01 , 
  18.27023 ,     0.685769783275548E-01 ,    -0.342792521474861E-01 ,     0.322547808740463E-01 , 
  18.29023 ,     0.713414983842676E-01 ,    -0.401373559618176E-01 ,     0.322272852676419E-01 , 
  18.31023 ,     0.732000325396825E-01 ,    -0.459944708302957E-01 ,     0.321776614763355E-01 , 
  18.33023 ,     0.741235761564545E-01 ,    -0.517808902018691E-01 ,     0.320944881406402E-01 , 
  18.35023 ,     0.740979234923236E-01 ,    -0.574259610575758E-01 ,     0.319648150628976E-01 , 
  18.37023 ,     0.731237697152388E-01 ,    -0.628600009887000E-01 ,     0.317744863663118E-01 , 
  18.39023 ,     0.712165130568374E-01 ,    -0.680162115516628E-01 ,     0.315085117069668E-01 , 
  18.41023 ,     0.684057683746133E-01 ,    -0.728325326160366E-01 ,     0.311514756269023E-01 , 
  18.43023 ,     0.647346104289317E-01 ,    -0.772533836949461E-01 ,     0.306879739363942E-01 , 
  18.45023 ,     0.602585715573953E-01 ,    -0.812312410892708E-01 ,     0.301030651244082E-01 , 
  18.47023 ,     0.550444239709456E-01 ,    -0.847280040163258E-01 ,     0.293827242440141E-01 , 
  18.49023 ,     0.491687814561631E-01 ,    -0.877161086138157E-01 ,     0.285142865210279E-01 , 
  18.51023 ,     0.427165587310214E-01 ,    -0.901793556545461E-01 ,     0.274868680958457E-01 , 
  18.53024 ,     0.357757549965389E-01 ,    -0.921142612484689E-01 ,     0.262911111751514E-01 , 
  18.55024 ,     0.284498777420904E-01 ,    -0.935266435633303E-01 ,     0.249219982390727E-01 , 
  18.57024 ,     0.208353362114684E-01 ,    -0.944372660992604E-01 ,     0.233755547903853E-01 , 
  18.59024 ,     0.130334283233398E-01 ,    -0.948772166080256E-01 ,     0.216513700251586E-01 , 
  18.61024 ,     0.514534423090763E-02 ,    -0.948881919871368E-01 ,     0.197521888999239E-01 , 
  18.63024 ,    -0.272938172983615E-02 ,    -0.945213795787843E-01 ,     0.176839826847738E-01 , 
  18.65024 ,    -0.104942962176187E-01 ,    -0.938360635025976E-01 ,     0.154559400877401E-01 , 
  18.67024 ,    -0.180573044964302E-01 ,    -0.928979936098074E-01 ,     0.130803782044135E-01 , 
  18.69024 ,    -0.253317814076533E-01 ,    -0.917775617000712E-01 ,     0.105725747150145E-01 , 
  18.71024 ,    -0.322375025972073E-01 ,    -0.905478354620939E-01 ,     0.795052488571566E-02 , 
  18.73024 ,    -0.387013889965807E-01 ,    -0.892825050110646E-01 ,     0.523462897240465E-02 , 
  18.75024 ,    -0.446580635986593E-01 ,    -0.880537997652504E-01 ,     0.244731751631281E-02 , 
  18.77024 ,    -0.500502253495730E-01 ,    -0.869304346397816E-01 ,    -0.387376290569328E-03 , 
  18.79024 ,    -0.548288503100901E-01 ,    -0.859756440931364E-01 ,    -0.324428655344878E-02 , 
  18.81024 ,    -0.589532349558549E-01 ,    -0.852453604443156E-01 ,    -0.609761516953371E-02 , 
  18.83024 ,    -0.623909004404096E-01 ,    -0.847865891375629E-01 ,    -0.892145027421655E-02 , 
  18.85024 ,    -0.651173797214474E-01 ,    -0.846360283647724E-01 ,    -0.116902895573237E-01 , 
  18.87024 ,    -0.671159115642073E-01 ,    -0.848189738057796E-01 ,    -0.143795552380866E-01 , 
  18.89024 ,    -0.683770665355382E-01 ,    -0.853485413961062E-01 ,    -0.169660877158655E-01 , 
  18.91024 ,    -0.688983301731951E-01 ,    -0.862252321982965E-01 ,    -0.194286054931124E-01 , 
  18.93024 ,    -0.686836675785255E-01 ,    -0.874368538837122E-01 ,    -0.217481198802771E-01 , 
  18.95024 ,    -0.677430917935647E-01 ,    -0.889588032958162E-01 ,    -0.239082942129010E-01 , 
  18.97025 ,    -0.660912557818036E-01 ,    -0.907556633722071E-01 ,    -0.258966874812567E-01 , 
  18.99025 ,    -0.637507442989153E-01 ,    -0.927784443617849E-01 ,    -0.277010897729389E-01 , 
  19.01025 ,    -0.607467879060847E-01 ,    -0.949712989492310E-01 ,    -0.293156393377644E-01 , 
  19.03025 ,    -0.571099623122206E-01 ,    -0.972696139448896E-01 ,    -0.307368219173577E-01 , 
  19.05025 ,    -0.528753427002858E-01 ,    -0.996026505153536E-01 ,    -0.319644955426750E-01 , 
  19.07025 ,    -0.480823672975037E-01 ,    -0.101895538302713E+00 ,    -0.330017979537233E-01 , 
  19.09025 ,    -0.427747539664247E-01 ,    -0.104071401209684E+00 ,    -0.338549776785008E-01 , 
  19.11025 ,    -0.370004587023410E-01 ,    -0.106053555605860E+00 ,    -0.345331539043471E-01 , 
  19.13025 ,    -0.308116610602695E-01 ,    -0.107767719343684E+00 ,    -0.350480120850263E-01 , 
  19.15025 ,    -0.242647583332576E-01 ,    -0.109144169338766E+00 ,    -0.354134438324811E-01 , 
  19.17025 ,    -0.174203479012687E-01 ,    -0.110119786593127E+00 ,    -0.356451410008683E-01 , 
  19.19025 ,    -0.103431756759964E-01 ,    -0.110639930397485E+00 ,    -0.357601549470819E-01 , 
  19.21025 ,    -0.310202806022879E-02 ,    -0.110660087965741E+00 ,    -0.357764327196155E-01 , 
  19.23025 ,     0.423045463562068E-02 ,    -0.110147251810052E+00 ,    -0.357123423683491E-01 , 
  19.25025 ,     0.115780638154211E-01 ,    -0.109080984592848E+00 ,    -0.355861996731384E-01 , 
  19.27025 ,     0.188614251840005E-01 ,    -0.107454139787619E+00 ,    -0.354158083598806E-01 , 
  19.29025 ,     0.259985327150200E-01 ,    -0.105273216004504E+00 ,    -0.352180253194869E-01 , 
  19.31025 ,     0.329054240680981E-01 ,    -0.102558333023479E+00 ,    -0.350083614873195E-01 , 
  19.33025 ,     0.394970024702454E-01 ,    -0.993428281415804E-01 ,    -0.348006279060340E-01 , 
  19.35025 ,     0.456880044811053E-01 ,    -0.956724820838893E-01 ,    -0.346066351187641E-01 , 
  19.37025 ,     0.513941071084349E-01 ,    -0.916043941504139E-01 ,    -0.344359524639690E-01 , 
  19.39025 ,     0.565331616318321E-01 ,    -0.872055361776493E-01 ,    -0.342957321150115E-01 , 
  19.41026 ,     0.610286080941273E-01 ,    -0.825486461559148E-01 ,    -0.341905575390056E-01 , 
  19.43026 ,     0.648022329678671E-01 ,    -0.777197092481818E-01 ,    -0.341225962037551E-01 , 
  19.45026 ,     0.677891837911873E-01 ,    -0.728017857050944E-01 ,    -0.340913115314370E-01 , 
  19.47026 ,     0.699301137265608E-01 ,    -0.678819677291420E-01 ,    -0.340937872073404E-01 , 
  19.49026 ,     0.711750758983822E-01 ,    -0.630467785362222E-01 ,    -0.341248213492990E-01 , 
  19.51026 ,     0.714849439071254E-01 ,    -0.583798447271969E-01 ,    -0.341771377850031E-01 , 
  19.53026 ,     0.708327306462620E-01 ,    -0.539596365145246E-01 ,    -0.342416456401378E-01 , 
  19.55026 ,     0.692047629098698E-01 ,    -0.498573385821642E-01 ,    -0.343077389231784E-01 , 
  19.57026 ,     0.666016703677969E-01 ,    -0.461349109022521E-01 ,    -0.343636269218264E-01 , 
  19.59026 ,     0.630391499228965E-01 ,    -0.428433937094938E-01 ,    -0.343966856336397E-01 , 
  19.61026 ,     0.585484702278402E-01 ,    -0.400215041848149E-01 ,    -0.343938201509627E-01 , 
  19.63026 ,     0.531766861612606E-01 ,    -0.376945644079578E-01 ,    -0.343418279106090E-01 , 
  19.65026 ,     0.469865392369732E-01 ,    -0.358737910270625E-01 ,    -0.342277529961936E-01 , 
  19.67026 ,     0.400560270994503E-01 ,    -0.345559671162102E-01 ,    -0.340392222314257E-01 , 
  19.69026 ,     0.324776332617616E-01 ,    -0.337235061287586E-01 ,    -0.337647546042526E-01 , 
  19.71026 ,     0.243572168570831E-01 ,    -0.333449070010668E-01 ,    -0.333940365855640E-01 , 
  19.73026 ,     0.158125711652877E-01 ,    -0.333755886224216E-01 ,    -0.329181571172967E-01 , 
  19.75026 ,     0.697166878796113E-02 ,    -0.337590813670226E-01 ,    -0.323297974033240E-01 , 
  19.77026 ,    -0.202937968530792E-02 ,    -0.344285434782726E-01 ,    -0.316233720989329E-01 , 
  19.79026 ,    -0.110486181161376E-01 ,    -0.353085610827857E-01 ,    -0.307951200151187E-01 , 
  19.81026 ,    -0.199407450682242E-01 ,    -0.363171827447578E-01 ,    -0.298431439856282E-01 , 
  19.83027 ,    -0.285639886457325E-01 ,    -0.373686543354157E-01 ,    -0.287668324326306E-01 , 
  19.85027 ,    -0.367657537492152E-01 ,    -0.383736204147787E-01 ,    -0.275690165667912E-01 , 
  19.87027 ,    -0.444113880241808E-01 ,    -0.392447307485781E-01 ,    -0.262526414740941E-01 , 
  19.89027 ,    -0.513694998119299E-01 ,    -0.398968843169939E-01 ,    -0.248227176975807E-01 , 
  19.91027 ,    -0.575190376732518E-01 ,    -0.402500517161410E-01 ,    -0.232856433887858E-01 , 
  19.93027 ,    -0.627518277250085E-01 ,    -0.402314369090244E-01 ,    -0.216490078541408E-01 , 
  19.95027 ,    -0.669748961320797E-01 ,    -0.397774416411616E-01 ,    -0.199213766801996E-01 , 
  19.97027 ,    -0.701125179974061E-01 ,    -0.388353791616328E-01 ,    -0.181120659080483E-01 , 
  19.99027 ,    -0.721079393157813E-01 ,    -0.373648909071291E-01 ,    -0.162309127527002E-01 , 
  20.01027 ,    -0.729247256050326E-01 ,    -0.353390281055701E-01 ,    -0.142880501506439E-01 , 
  20.03027 ,    -0.725476991383986E-01 ,    -0.327449696024084E-01 ,    -0.122936919804446E-01 , 
  20.05027 ,    -0.709834361700609E-01 ,    -0.295843573429191E-01 ,    -0.102579351567297E-01 , 
  20.07027 ,    -0.682603059314841E-01 ,    -0.258732415717702E-01 ,    -0.819058397253101E-02 , 
  20.09027 ,    -0.644280442098025E-01 ,    -0.216416386376622E-01 ,    -0.610100108961280E-02 , 
  20.11027 ,    -0.595568657089167E-01 ,    -0.169327150110291E-01 ,    -0.399798848604205E-02 , 
  20.13027 ,    -0.537361308335177E-01 ,    -0.118016214357280E-01 ,    -0.188970050303278E-02 , 
  20.15027 ,    -0.470725937147307E-01 ,    -0.631401075201999E-02 ,     0.216410071140241E-03 , 
  20.17027 ,    -0.396882689061696E-01 ,    -0.544281579084324E-03 ,     0.231361314315820E-02 , 
  20.19027 ,    -0.317179639258025E-01 ,     0.542640251040534E-02 ,     0.439589110327861E-02 , 
  20.21027 ,    -0.233065334286074E-01 ,     0.115122626599829E-01 ,     0.645789975817273E-02 , 
  20.23027 ,    -0.146059180225105E-01 ,     0.176251631280686E-01 ,     0.849490386741580E-02 , 
  20.25027 ,    -0.577203637788783E-02 ,     0.236769155490495E-01 ,     0.105026915595727E-01 , 
  20.27028 ,     0.304277026965747E-02 ,     0.295844669087945E-01 ,     0.124784510942706E-01 , 
  20.29028 ,     0.116752993852383E-01 ,     0.352603643332770E-01 ,     0.144167250072797E-01 , 
  20.31028 ,     0.199811420076670E-01 ,     0.406325946133204E-01 ,     0.163152192078226E-01 , 
  20.33028 ,     0.278199179457625E-01 ,     0.456345182613613E-01 ,     0.181707175267618E-01 , 
  20.35028 ,     0.350624421053437E-01 ,     0.502094837164738E-01 ,     0.199799664024689E-01 , 
  20.37028 ,     0.415931867166169E-01 ,     0.543121543739298E-01 ,     0.217395748278681E-01 , 
  20.39028 ,     0.473124074914578E-01 ,     0.579095098439151E-01 ,     0.234459301312080E-01 , 
  20.41028 ,     0.521378863950628E-01 ,     0.609814960998710E-01 ,     0.250951335243056E-01 , 
  20.43028 ,     0.560062536956898E-01 ,     0.635213092012311E-01 ,     0.266829585163838E-01 , 
  20.45028 ,     0.588738628990838E-01 ,     0.655353076856557E-01 ,     0.282048343504560E-01 , 
  20.47028 ,     0.607172037812243E-01 ,     0.670425592258637E-01 ,     0.296558556062982E-01 , 
  20.49028 ,     0.615328506852068E-01 ,     0.680740374375527E-01 ,     0.310308180653452E-01 , 
  20.51028 ,     0.613369552161715E-01 ,     0.686714945165418E-01 ,     0.323242798853426E-01 , 
  20.53028 ,     0.601643041220770E-01 ,     0.688860443989977E-01 ,     0.335306461230283E-01 , 
  20.55028 ,     0.580669741662702E-01 ,     0.687764991253738E-01 ,     0.346442737068407E-01 , 
  20.57028 ,     0.551126258763420E-01 ,     0.684075078235377E-01 ,     0.356595931313445E-01 , 
  20.59028 ,     0.513824869156921E-01 ,     0.678475530229631E-01 ,     0.365712424497956E-01 , 
  20.61028 ,     0.469690832267389E-01 ,     0.671668627249356E-01 ,     0.373742086053694E-01 , 
  20.63028 ,     0.419737818369853E-01 ,     0.664352986842023E-01 ,     0.380639707840351E-01 , 
  20.65028 ,     0.365042131474666E-01 ,     0.657202816545021E-01 ,     0.386366403057111E-01 , 
  20.67028 ,     0.306716425360312E-01 ,     0.650848129126389E-01 ,     0.390890916015680E-01 , 
  20.69028 ,     0.245883611586431E-01 ,     0.645856482515085E-01 ,     0.394190790537940E-01 , 
  20.71029 ,     0.183620353868190E-01 ,     0.642715722807487E-01 ,     0.396254069911330E-01 , 
  20.73029 ,     0.121058596627565E-01 ,     0.641825608227722E-01 ,     0.397076541954029E-01 , 
  20.75029 ,     0.591764522532232E-02 ,     0.643477234032376E-01 ,     0.396668408839618E-01 , 
  20.77029 ,    -0.109638489786347E-03 ,     0.647852810765842E-01 ,     0.395049728483330E-01 , 
  20.79029 ,    -0.589254413625516E-02 ,     0.655019271674573E-01 ,     0.392251637302902E-01 , 
  20.81029 ,    -0.113584032425791E-01 ,     0.664927419563587E-01 ,     0.388315918910722E-01 , 
  20.83029 ,    -0.164462224476400E-01 ,     0.677414545768340E-01 ,     0.383294265422407E-01 , 
  20.85029 ,    -0.211072074097512E-01 ,     0.692210423374164E-01 ,     0.377247247845484E-01 , 
  20.87029 ,    -0.253049138306965E-01 ,     0.708946479836406E-01 ,     0.370243022462349E-01 , 
  20.89029 ,    -0.290150361230200E-01 ,     0.727167863208857E-01 ,     0.362355809800731E-01 , 
  20.91029 ,    -0.322248548776629E-01 ,     0.746348033861001E-01 ,     0.353664191352459E-01 , 
  20.93029 ,    -0.349323741484198E-01 ,     0.765905442181476E-01 ,     0.344249276353003E-01 , 
  20.95029 ,    -0.371451883710157E-01 ,     0.785221794332133E-01 ,     0.334192796408887E-01 , 
  20.97029 ,    -0.388791262217466E-01 ,     0.803661364258551E-01 ,     0.323575189350554E-01 , 
  20.99029 ,    -0.401567246765246E-01 ,     0.820590782081608E-01 ,     0.312473735247925E-01 , 
  21.01029 ,    -0.410055907849847E-01 ,     0.835398717434757E-01 ,     0.300960806973942E-01 , 
  21.03029 ,    -0.414567111059744E-01 ,     0.847514881541863E-01 ,     0.289102295026288E-01 , 
  21.05029 ,    -0.415427692949198E-01 ,     0.856427793635290E-01 ,     0.276956261577631E-01 , 
  21.07029 ,    -0.412965309811783E-01 ,     0.861700795005150E-01 ,     0.264571872047792E-01 , 
  21.09029 ,    -0.407493518725150E-01 ,     0.862985846404780E-01 ,     0.251988644069784E-01 , 
  21.11029 ,    -0.399298600775055E-01 ,     0.860034710153541E-01 ,     0.239236043808549E-01 , 
  21.13029 ,    -0.388628571006655E-01 ,     0.852707195142492E-01 ,     0.226333448491079E-01 , 
  21.15030 ,    -0.375677726903058E-01 ,     0.840969271784285E-01 ,     0.213283925923153E-01 , 
  21.17030 ,    -0.360608056990598E-01 ,     0.824920538681086E-01 ,     0.200101091237286E-01 , 
  21.19030 ,    -0.343507686693092E-01 ,     0.804757350503547E-01 ,     0.186771030981656E-01 , 
  21.21030 ,    -0.324416200438428E-01 ,     0.780789168957289E-01 ,     0.173279695035824E-01 , 
  21.23030 ,    -0.303322225136610E-01 ,     0.753425702034815E-01 ,     0.159608060870166E-01 , 
  21.25030 ,    -0.280169826019535E-01 ,     0.723165878663290E-01 ,     0.145734011219539E-01 , 
  21.27030 ,    -0.254867552136829E-01 ,     0.690584211357225E-01 ,     0.131634377975107E-01 , 
  21.29030 ,    -0.227299792918491E-01 ,     0.656314941647928E-01 ,     0.117287084973525E-01 , 
  21.31030 ,    -0.197340023349961E-01 ,     0.621034425961031E-01 ,     0.102673317473347E-01 , 
  21.33030 ,    -0.164865444526315E-01 ,     0.585442269188511E-01 ,     0.877796434676139E-02 , 
  21.35030 ,    -0.129772470929792E-01 ,     0.550241748079884E-01 ,     0.726000117151934E-02 , 
  21.37030 ,    -0.919924775285979E-02 ,     0.516120085813569E-01 ,     0.571375535344029E-02 , 
  21.39030 ,    -0.515072000334743E-02 ,     0.483729142210104E-01 ,     0.414061199664013E-02 , 
  21.41030 ,    -0.836318113322059E-03 ,     0.453667070985675E-01 ,     0.254314927825268E-02 , 
  21.43030 ,     0.373153255529715E-02 ,     0.426461466652760E-01 ,     0.925221680438481E-03 , 
  21.45030 ,     0.853155441169639E-02 ,     0.402554480038581E-01 ,    -0.707998811721792E-03 , 
  21.47030 ,     0.135327951891334E-01 ,     0.382290324217296E-01 ,    -0.235002646661366E-02 , 
  21.49030 ,     0.186941063600523E-01 ,     0.365905523628313E-01 ,    -0.399311207044837E-02 , 
  21.51030 ,     0.239639558785292E-01 ,     0.353522180300319E-01 ,    -0.562833980622453E-02 , 
  21.53030 ,     0.292805988025023E-01 ,     0.345144444713863E-01 ,    -0.724576937000386E-02 , 
  21.55030 ,     0.345726185164223E-01 ,     0.340658287413789E-01 ,    -0.883462047217299E-02 , 
  21.57030 ,     0.397598398388737E-01 ,     0.339834573659223E-01 ,    -0.103834954512377E-01 , 
  21.59031 ,     0.447570374379798E-01 ,     0.342337362692338E-01 ,    -0.118813680577091E-01 , 
  21.61031 ,     0.494656473205508E-01 ,     0.347726491779178E-01 ,    -0.133148950115644E-01 , 
  21.63031 ,     0.537907420796463E-01 ,     0.355477493848537E-01 ,    -0.146732152471306E-01 , 
  21.65031 ,     0.576330752288798E-01 ,     0.364992533097896E-01 ,    -0.159452311976418E-01 , 
  21.67031 ,     0.608940264594248E-01 ,     0.375617364733852E-01 ,    -0.171206799543588E-01 , 
  21.69031 ,     0.634781422578546E-01 ,     0.386659384298344E-01 ,    -0.181904329508555E-01 , 
  21.71031 ,     0.652957575686521E-01 ,     0.397406711052575E-01 ,    -0.191467773179528E-01 , 
  21.73031 ,     0.662656266187421E-01 ,     0.407147770715856E-01 ,    -0.199836698615471E-01 , 
  21.75031 ,     0.663174884993735E-01 ,     0.415190831134017E-01 ,    -0.206969551874381E-01 , 
  21.77031 ,     0.653944926731477E-01 ,     0.420882948264717E-01 ,    -0.212845403368061E-01 , 
  21.79031 ,     0.634554112831224E-01 ,     0.423627799022045E-01 ,    -0.217465193829184E-01 , 
  21.81031 ,     0.604765689679574E-01 ,     0.422901911389413E-01 ,    -0.220852427457971E-01 , 
  21.83031 ,     0.564534267527031E-01 ,     0.418268849739281E-01 ,    -0.223053274718538E-01 , 
  21.85031 ,     0.514017643508617E-01 ,     0.409390973056662E-01 ,    -0.224136063586552E-01 , 
  21.87031 ,     0.453584146863233E-01 ,     0.396038453975198E-01 ,    -0.224190155350039E-01 , 
  21.89031 ,     0.383815153803093E-01 ,     0.378095325134798E-01 ,    -0.223324218837055E-01 , 
