Flight time (us) , Experiment , Calculated
   13239.0000000000       ,    1.29420000000000       ,    1.29491242913577     
   13249.5780000000       ,    1.29430000000000       ,    1.29497225104315     
   13260.1870000000       ,    1.29430000000000       ,    1.29503384436059     
   13270.7970000000       ,    1.29440000000000       ,    1.29509669273775     
   13281.4060000000       ,    1.29450000000000       ,    1.29516017471881     
   13292.0310000000       ,    1.29450000000000       ,    1.29522488432418     
   13302.6710000000       ,    1.29490000000000       ,    1.29529032358265     
   13313.3130000000       ,    1.29500000000000       ,    1.29535630882628     
   13323.9530000000       ,    1.29500000000000       ,    1.29542272759648     
   13334.6250000000       ,    1.29510000000000       ,    1.29548974368550     
   13345.2970000000       ,    1.29520000000000       ,    1.29555713196420     
   13355.9680000000       ,    1.29530000000000       ,    1.29562486554501     
   13366.6560000000       ,    1.29530000000000       ,    1.29569306184462     
   13377.3440000000       ,    1.29540000000000       ,    1.29576163442660     
   13388.0470000000       ,    1.29550000000000       ,    1.29583072168593     
   13398.7660000000       ,    1.29560000000000       ,    1.29590037869853     
   13409.4840000000       ,    1.29560000000000       ,    1.29597057431033     
   13420.2030000000       ,    1.29570000000000       ,    1.29604141017403     
   13430.9380000000       ,    1.29580000000000       ,    1.29611310392192     
   13441.6880000000       ,    1.29590000000000       ,    1.29618578635243     
   13452.4370000000       ,    1.29600000000000       ,    1.29625952783387     
   13463.2030000000       ,    1.29600000000000       ,    1.29633465176962     
   13473.9850000000       ,    1.29610000000000       ,    1.29641139425571     
   13484.7500000000       ,    1.29620000000000       ,    1.29648982584117     
   13495.5310000000       ,    1.29630000000000       ,    1.29657050752592     
   13506.3290000000       ,    1.29640000000000       ,    1.29665387406861     
   13517.1250000000       ,    1.29650000000000       ,    1.29674027531799     
   13527.9380000000       ,    1.29660000000000       ,    1.29683043418825     
   13538.7660000000       ,    1.29670000000000       ,    1.29692504646851     
   13549.6090000000       ,    1.29680000000000       ,    1.29702495712271     
   13560.4530000000       ,    1.29690000000000       ,    1.29713106826572     
   13571.2970000000       ,    1.29700000000000       ,    1.29724455567742     
   13582.1560000000       ,    1.29710000000000       ,    1.29736708765910     
   13593.0310000000       ,    1.29730000000000       ,    1.29750048666668     
   13603.9070000000       ,    1.29740000000000       ,    1.29764683774359     
   13614.7810000000       ,    1.29760000000000       ,    1.29780886044357     
   13625.6720000000       ,    1.29780000000000       ,    1.29799032416772     
   13636.5790000000       ,    1.29800000000000       ,    1.29819567893126     
   13647.4850000000       ,    1.29830000000000       ,    1.29843026101006     
   13658.3910000000       ,    1.29850000000000       ,    1.29870132518975     
   13669.3120000000       ,    1.29890000000000       ,    1.29901883616450     
   13680.2500000000       ,    1.29930000000000       ,    1.29939622748440     
   13691.1880000000       ,    1.29970000000000       ,    1.29985037080890     
   13702.1410000000       ,    1.30030000000000       ,    1.30040290288455     
   13713.1090000000       ,    1.30100000000000       ,    1.30109324608470     
   13724.0780000000       ,    1.30190000000000       ,    1.30197805840326     
   13735.0630000000       ,    1.30310000000000       ,    1.30318561179081     
   13746.0620000000       ,    1.30510000000000       ,    1.30506228742454     
   13757.0630000000       ,    1.30870000000000       ,    1.30858151954345     
   13768.0630000000       ,    1.31650000000000       ,    1.31616436677160     
   13779.0780000000       ,    1.33350000000000       ,    1.33266249975665     
   13790.0930000000       ,    1.36680000000000       ,    1.36520934030081     
   13801.1250000000       ,    1.42300000000000       ,    1.42044144221446     
   13812.1720000000       ,    1.50160000000000       ,    1.49823210651271     
   13823.2180000000       ,    1.58900000000000       ,    1.58556843219222     
   13834.2810000000       ,    1.66140000000000       ,    1.65870394993879     
   13845.3440000000       ,    1.69740000000000       ,    1.69605498505242     
   13856.4210000000       ,    1.69100000000000       ,    1.69103502118495     
   13867.5160000000       ,    1.65130000000000       ,    1.65221677718941     
   13878.6100000000       ,    1.59410000000000       ,    1.59552870811005     
   13889.7030000000       ,    1.53410000000000       ,    1.53555946433314     
   13900.8120000000       ,    1.48010000000000       ,    1.48131247913200     
   13911.9380000000       ,    1.43550000000000       ,    1.43650251600356     
   13923.0620000000       ,    1.40070000000000       ,    1.40144732737961     
   13934.2030000000       ,    1.37420000000000       ,    1.37476534480067     
   13945.3440000000       ,    1.35440000000000       ,    1.35478734292941     
   13956.5000000000       ,    1.33970000000000       ,    1.33990712725086     
   13967.6720000000       ,    1.32870000000000       ,    1.32884677417447     
   13978.8440000000       ,    1.32060000000000       ,    1.32063147495625     
   13990.0310000000       ,    1.31450000000000       ,    1.31450537561874     
   14001.2190000000       ,    1.31000000000000       ,    1.30992492984214     
   14012.4220000000       ,    1.30660000000000       ,    1.30647742383876     
   14023.6410000000       ,    1.30400000000000       ,    1.30386505558838     
   14034.8600000000       ,    1.30200000000000       ,    1.30187146241458     
   14046.0940000000       ,    1.30050000000000       ,    1.30033212934875     
   14057.3280000000       ,    1.29930000000000       ,    1.29913026308874     
   14068.5630000000       ,    1.29840000000000       ,    1.29817790771424     
   14079.8120000000       ,    1.29760000000000       ,    1.29740972028075     
   14091.0780000000       ,    1.29700000000000       ,    1.29677844403449     
   14102.3600000000       ,    1.29650000000000       ,    1.29624932239581     
   14113.6410000000       ,    1.29610000000000       ,    1.29579714033752     
   14124.9220000000       ,    1.29570000000000       ,    1.29540247231774     
   14136.2190000000       ,    1.29540000000000       ,    1.29505035210260     
   14147.5320000000       ,    1.29510000000000       ,    1.29473013692886     
   14158.8590000000       ,    1.29480000000000       ,    1.29443385412721     
   14170.1880000000       ,    1.29450000000000       ,    1.29415570934474     
   14181.5160000000       ,    1.29430000000000       ,    1.29389108905883     
