 Q (1/Ang),S-S  ,S-F  ,F-F  
  16.59019 ,    -0.187826171611305E-01 ,     0.107723282597669E+00 ,    -0.443323236664422E-01 , 
  16.61019 ,    -0.235941423084979E-01 ,     0.110303374439980E+00 ,    -0.420215534403510E-01 , 
  16.63019 ,    -0.272539505158544E-01 ,     0.112478415749443E+00 ,    -0.396779729707825E-01 , 
  16.65019 ,    -0.297034116573863E-01 ,     0.114270066961569E+00 ,    -0.373247225013976E-01 , 
  16.67019 ,    -0.309256500472441E-01 ,     0.115707954185649E+00 ,    -0.349834540534085E-01 , 
  16.69019 ,    -0.309445488190143E-01 ,     0.116828369041148E+00 ,    -0.326743079177536E-01 , 
  16.71019 ,    -0.298228408850260E-01 ,     0.117673475267560E+00 ,    -0.304147495267388E-01 , 
  16.73019 ,    -0.276591711328626E-01 ,     0.118289428470183E+00 ,    -0.282204877354119E-01 , 
  16.75019 ,    -0.245842541610794E-01 ,     0.118725385949664E+00 ,    -0.261044417570009E-01 , 
  16.77020 ,    -0.207538325766615E-01 ,     0.119032055664778E+00 ,    -0.240757667113928E-01 , 
  16.79020 ,    -0.163511675271175E-01 ,     0.119259634722072E+00 ,    -0.221438263049270E-01 , 
  16.81020 ,    -0.115679517961540E-01 ,     0.119457241656963E+00 ,    -0.203116350109873E-01 , 
  16.83020 ,    -0.660710609322460E-02 ,     0.119670747080641E+00 ,    -0.185808940232345E-01 , 
  16.85020 ,    -0.167278836531564E-02 ,     0.119941697417430E+00 ,    -0.169504487203960E-01 , 
  16.87020 ,     0.303566256260140E-02 ,     0.120306059754492E+00 ,    -0.154167853341442E-01 , 
  16.89020 ,     0.733213179119179E-02 ,     0.120793356918828E+00 ,    -0.139736920583235E-01 , 
  16.91020 ,     0.110469788621197E-01 ,     0.121425632828783E+00 ,    -0.126134898874622E-01 , 
  16.93020 ,     0.140345304004835E-01 ,     0.122217006163051E+00 ,    -0.113267275992036E-01 , 
  16.95020 ,     0.161770120637544E-01 ,     0.123173164818495E+00 ,    -0.101028731940973E-01 , 
  16.97020 ,     0.173891637835299E-01 ,     0.124291674990462E+00 ,    -0.893019321880267E-02 , 
  16.99020 ,     0.176196436065030E-01 ,     0.125561545756561E+00 ,    -0.779689317836927E-02 , 
  17.01020 ,     0.168535797710091E-01 ,     0.126964013535932E+00 ,    -0.669098932611500E-02 , 
  17.03020 ,     0.151129475615998E-01 ,     0.128472892446524E+00 ,    -0.560094232236650E-02 , 
  17.05020 ,     0.124550938073557E-01 ,     0.130056009402928E+00 ,    -0.451557051137569E-02 , 
  17.07020 ,     0.897178398516036E-02 ,     0.131675383586220E+00 ,    -0.342495978632375E-02 , 
  17.09020 ,     0.478575323215816E-02 ,     0.133288907829274E+00 ,    -0.232034796193056E-02 , 
  17.11020 ,     0.467180059217214E-04 ,     0.134851560631237E+00 ,    -0.119439427650655E-02 , 
  17.13020 ,    -0.507280174461637E-02 ,     0.136316573555207E+00 ,    -0.414876719414731E-04 , 
  17.15020 ,    -0.103852131083738E-01 ,     0.137637440358508E+00 ,     0.114264519524232E-02 , 
  17.17020 ,    -0.156908113040855E-01 ,     0.138768410481000E+00 ,     0.236020309096566E-02 , 
  17.19020 ,    -0.207863844067583E-01 ,     0.139666456588049E+00 ,     0.361181750975195E-02 , 
  17.21021 ,    -0.254732833065279E-01 ,     0.140292571373068E+00 ,     0.489710093179823E-02 , 
  17.23021 ,    -0.295550485274079E-01 ,     0.140611846806317E+00 ,     0.621221996041268E-02 , 
  17.25021 ,    -0.328587018841376E-01 ,     0.140596342107920E+00 ,     0.755422617705999E-02 , 
  17.27021 ,    -0.352291618578330E-01 ,     0.140224343032674E+00 ,     0.891812246645687E-02 , 
  17.29021 ,    -0.365384005483110E-01 ,     0.139481463726812E+00 ,     0.102981604188540E-01 , 
  17.31021 ,    -0.366896722755237E-01 ,     0.138361064821960E+00 ,     0.116879037735932E-01 , 
  17.33021 ,    -0.356210028019955E-01 ,     0.136863943028488E+00 ,     0.130809775089849E-01 , 
  17.35021 ,    -0.333076594663324E-01 ,     0.134998813232934E+00 ,     0.144706051499284E-01 , 
  17.37021 ,    -0.297638174986774E-01 ,     0.132781638672640E+00 ,     0.158503463895616E-01 , 
  17.39021 ,    -0.250431817975054E-01 ,     0.130235346533955E+00 ,     0.172141383012205E-01 , 
  17.41021 ,    -0.192362907751947E-01 ,     0.127388150030838E+00 ,     0.185569820478061E-01 , 
  17.43021 ,    -0.124711376885272E-01 ,     0.124274055221124E+00 ,     0.198743688037446E-01 , 
  17.45021 ,    -0.490819699743899E-02 ,     0.120930805450676E+00 ,     0.211629607294127E-01 , 
  17.47021 ,     0.326231292587874E-02 ,     0.117399393794733E+00 ,     0.224203916491944E-01 , 
  17.49021 ,     0.118289721117414E-01 ,     0.113721331758095E+00 ,     0.236458385140162E-01 , 
  17.51021 ,     0.205599832344019E-01 ,     0.109939541501915E+00 ,     0.248392481692185E-01 , 
  17.53021 ,     0.292130048680894E-01 ,     0.106095624381377E+00 ,     0.260018105319173E-01 , 
  17.55021 ,     0.375409329787535E-01 ,     0.102229112556997E+00 ,     0.271356898505875E-01 , 
  17.57021 ,     0.452983851218945E-01 ,     0.983766581112200E-01 ,     0.282437884288196E-01 , 
  17.59021 ,     0.522517653114390E-01 ,     0.945695149462745E-01 ,     0.293299908106096E-01 , 
  17.61021 ,     0.581814132665642E-01 ,     0.908350295567057E-01 ,     0.303982707159702E-01 , 
  17.63021 ,     0.628913823622817E-01 ,     0.871943541442044E-01 ,     0.314529091664095E-01 , 
  17.65022 ,     0.662155760531939E-01 ,     0.836608269784431E-01 ,     0.324985802498664E-01 , 
  17.67022 ,     0.680172676901415E-01 ,     0.802466328546942E-01 ,     0.335380156223779E-01 , 
  17.69022 ,     0.682034498599167E-01 ,     0.769513573518783E-01 ,     0.345751209806049E-01 , 
  17.71022 ,     0.667199166219367E-01 ,     0.737709980514618E-01 ,     0.356121029371911E-01 , 
  17.73022 ,     0.635561332499033E-01 ,     0.706952065812480E-01 ,     0.366501693386413E-01 , 
  17.75022 ,     0.587464994006853E-01 ,     0.677086094258756E-01 ,     0.376890861656155E-01 , 
  17.77022 ,     0.523679336616010E-01 ,     0.647903170298232E-01 ,     0.387274489387413E-01 , 
  17.79022 ,     0.445412587320671E-01 ,     0.619166367590729E-01 ,     0.397619343152981E-01 , 
  17.81022 ,     0.354267913047734E-01 ,     0.590609120863931E-01 ,     0.407876419474664E-01 , 
  17.83022 ,     0.252217668509354E-01 ,     0.561951527269846E-01 ,     0.417979022433153E-01 , 
  17.85022 ,     0.141518781592872E-01 ,     0.532902028727445E-01 ,     0.427846664316568E-01 , 
  17.87022 ,     0.247103963152788E-02 ,     0.503184215109188E-01 ,     0.437380699704882E-01 , 
  17.89022 ,    -0.954837949348801E-02 ,     0.472538501770165E-01 ,     0.446469354572482E-01 , 
  17.91022 ,    -0.216209096184069E-01 ,     0.440737406795341E-01 ,     0.454988442135489E-01 , 
  17.93022 ,    -0.334594776041258E-01 ,     0.407584054734317E-01 ,     0.462806782690713E-01 , 
  17.95022 ,    -0.447761453992635E-01 ,     0.372938122274106E-01 ,     0.469784445642713E-01 , 
  17.97022 ,    -0.552943241522997E-01 ,     0.336709971092735E-01 ,     0.475779437242570E-01 , 
  17.99022 ,    -0.647535903545163E-01 ,     0.298873279737324E-01 ,     0.480649755273431E-01 , 
  18.01022 ,    -0.729203504316307E-01 ,     0.259451789351177E-01 ,     0.484259037199177E-01 , 
  18.03022 ,    -0.795881752059398E-01 ,     0.218542987214012E-01 ,     0.486477268037483E-01 , 
  18.05022 ,    -0.845871936240427E-01 ,     0.176300738683067E-01 ,     0.487186511325739E-01 , 
  18.07022 ,    -0.877872982915837E-01 ,     0.132936743196654E-01 ,     0.486283733363892E-01 , 
  18.09023 ,    -0.891018869509212E-01 ,     0.886919733385726E-02 ,     0.483682316092474E-01 , 
  18.11023 ,    -0.884885333820482E-01 ,     0.439193583868444E-02 ,     0.479321062479549E-01 , 
  18.13023 ,    -0.859534883613739E-01 ,    -0.106935008628181E-03 ,     0.473157300919492E-01 , 
  18.15023 ,    -0.815483602800199E-01 ,    -0.459054063088621E-02 ,     0.465175040215191E-01 , 
  18.17023 ,    -0.753698576496348E-01 ,    -0.902110088077581E-02 ,     0.455383947034222E-01 , 
  18.19023 ,    -0.675580456752213E-01 ,    -0.133603770954329E-01 ,     0.443821252850403E-01 , 
  18.21023 ,    -0.582894449069843E-01 ,    -0.175726076952470E-01 ,     0.430546744177383E-01 , 
  18.23023 ,    -0.477771981938851E-01 ,    -0.216230920991349E-01 ,     0.415648874880295E-01 , 
  18.25023 ,    -0.362624122105942E-01 ,    -0.254811755505833E-01 ,     0.399238425178391E-01 , 
  18.27023 ,    -0.240102594515113E-01 ,    -0.291203950310103E-01 ,     0.381449647453258E-01 , 
  18.29023 ,    -0.112980821845183E-01 ,    -0.325209222341611E-01 ,     0.362429925805308E-01 , 
  18.31023 ,     0.158423159911239E-02 ,    -0.356681192618550E-01 ,     0.342347243558679E-01 , 
  18.33023 ,     0.143462800877595E-01 ,    -0.385545776762560E-01 ,     0.321379574483612E-01 , 
  18.35023 ,     0.267022743384157E-01 ,    -0.411799228459268E-01 ,     0.299714214257858E-01 , 
  18.37023 ,     0.383822524626168E-01 ,    -0.435518222542954E-01 ,     0.277535965535034E-01 , 
  18.39023 ,     0.491320816272609E-01 ,    -0.456844948036626E-01 ,     0.255034303939459E-01 , 
  18.41023 ,     0.587237903157197E-01 ,    -0.475993029758217E-01 ,     0.232391749951562E-01 , 
  18.43023 ,     0.669593899723436E-01 ,    -0.493238589962014E-01 ,     0.209782966338018E-01 , 
  18.45023 ,     0.736779513684006E-01 ,    -0.508918091853693E-01 ,     0.187363158008968E-01 , 
  18.47023 ,     0.787547066570468E-01 ,    -0.523409590388291E-01 ,     0.165276546774121E-01 , 
  18.49023 ,     0.821065295328488E-01 ,    -0.537127560005559E-01 ,     0.143645486295141E-01 , 
  18.51023 ,     0.836925230333504E-01 ,    -0.550507539281173E-01 ,     0.122571748544210E-01 , 
  18.53024 ,     0.835141928868791E-01 ,    -0.564004314206946E-01 ,     0.102116855813787E-01 , 
  18.55024 ,     0.816148428072425E-01 ,    -0.578044228053866E-01 ,     0.823521180257820E-02 , 
  18.57024 ,     0.780779631000978E-01 ,    -0.593054391084970E-01 ,     0.632914963300749E-02 , 
  18.59024 ,     0.730235161922592E-01 ,    -0.609422472347736E-01 ,     0.449328559348386E-02 , 
  18.61024 ,     0.666046130222294E-01 ,    -0.627489443117067E-01 ,     0.272498104745306E-02 , 
  18.63024 ,     0.590035067595361E-01 ,    -0.647536358996731E-01 ,     0.101943423515975E-02 , 
  18.65024 ,     0.504236153245457E-01 ,    -0.669781131925578E-01 ,    -0.630648289311825E-03 , 
  18.67024 ,     0.410878671676001E-01 ,    -0.694359539266432E-01 ,    -0.223384665243321E-02 , 
  18.69024 ,     0.312301440065683E-01 ,    -0.721325660327168E-01 ,    -0.380026930785627E-02 , 
  18.71024 ,     0.210905935692733E-01 ,    -0.750643650711046E-01 ,    -0.534087358528206E-02 , 
  18.73024 ,     0.109053832388832E-01 ,    -0.782198358250016E-01 ,    -0.686764617460832E-02 , 
  18.75024 ,     0.906847471136326E-03 ,    -0.815778917284358E-01 ,    -0.839223025484464E-02 , 
  18.77024 ,    -0.868645323624651E-02 ,    -0.851094928256074E-01 ,    -0.992612563151353E-02 , 
  18.79024 ,    -0.176727675678333E-01 ,    -0.887775438312304E-01 ,    -0.114798909839219E-01 , 
  18.81024 ,    -0.258754801712156E-01 ,    -0.925393320753093E-01 ,    -0.130633779625409E-01 , 
  18.83024 ,    -0.331414720087164E-01 ,    -0.963453868313329E-01 ,    -0.146843973009898E-01 , 
  18.85024 ,    -0.393479889656086E-01 ,    -0.100142298480071E+00 ,    -0.163490266054839E-01 , 
  18.87024 ,    -0.444032392248736E-01 ,    -0.103873324010451E+00 ,    -0.180609536442656E-01 , 
  18.89024 ,    -0.482495938905306E-01 ,    -0.107481393104483E+00 ,    -0.198219288282797E-01 , 
  18.91024 ,    -0.508610557515494E-01 ,    -0.110908620422586E+00 ,    -0.216306609328649E-01 , 
  18.93024 ,    -0.522445916359267E-01 ,    -0.114099219923070E+00 ,    -0.234833195023532E-01 , 
  18.95024 ,    -0.524382757854251E-01 ,    -0.117000594752674E+00 ,    -0.253732624362823E-01 , 
  18.97025 ,    -0.515082179518900E-01 ,    -0.119566920925415E+00 ,    -0.272926854403594E-01 , 
  18.99025 ,    -0.495478265862866E-01 ,    -0.121754190991567E+00 ,    -0.292280629143503E-01 , 
  19.01025 ,    -0.466716015093756E-01 ,    -0.123529910105558E+00 ,    -0.311665951508890E-01 , 
  19.03025 ,    -0.430122974624639E-01 ,    -0.124868665002496E+00 ,    -0.330926194126621E-01 , 
  19.05025 ,    -0.387165765784591E-01 ,    -0.125754185841529E+00 ,    -0.349887683494705E-01 , 
  19.07025 ,    -0.339387122441150E-01 ,    -0.126180077448090E+00 ,    -0.368370253259584E-01 , 
  19.09025 ,    -0.288382096253181E-01 ,    -0.126149556347357E+00 ,    -0.386181154661807E-01 , 
  19.11025 ,    -0.235733768098587E-01 ,    -0.125675746757130E+00 ,    -0.403127290398738E-01 , 
  19.13025 ,    -0.182973234431712E-01 ,    -0.124781220450435E+00 ,    -0.419017656560321E-01 , 
  19.15025 ,    -0.131539890698749E-01 ,    -0.123497478783839E+00 ,    -0.433667576186499E-01 , 
  19.17025 ,    -0.827260029805912E-02 ,    -0.121863561934945E+00 ,    -0.446908287012139E-01 , 
  19.19025 ,    -0.376714729807846E-02 ,    -0.119925599844689E+00 ,    -0.458583663218158E-01 , 
  19.21025 ,     0.268077923100865E-03 ,    -0.117735070124920E+00 ,    -0.468559577075636E-01 , 
  19.23025 ,     0.375973597159952E-02 ,    -0.115347611848604E+00 ,    -0.476725637924021E-01 , 
  19.25025 ,     0.665800705435193E-02 ,    -0.112820429363303E+00 ,    -0.483001252806497E-01 , 
  19.27025 ,     0.893498889692508E-02 ,    -0.110212044822807E+00 ,    -0.487333057717667E-01 , 
  19.29025 ,     0.105859725260169E-01 ,    -0.107579577564247E+00 ,    -0.489700060359877E-01 , 
  19.31025 ,     0.116279873353876E-01 ,    -0.104977610793762E+00 ,    -0.490113461079210E-01 , 
  19.33025 ,     0.120986074822046E-01 ,    -0.102455480382876E+00 ,    -0.488616692092026E-01 , 
  19.35025 ,     0.120531286870247E-01 ,    -0.100057374385165E+00 ,    -0.485284312437949E-01 , 
  19.37025 ,     0.115623344190990E-01 ,    -0.978199141304235E-01 ,    -0.480220616245862E-01 , 
  19.39025 ,     0.107093383741834E-01 ,    -0.957715654613626E-01 ,    -0.473557850382568E-01 , 
  19.41026 ,     0.958522026373241E-02 ,    -0.939301544277251E-01 ,    -0.465446182753446E-01 , 
  19.43026 ,     0.828815106130991E-02 ,    -0.923068239743272E-01 ,    -0.456069679249552E-01 , 
  19.45026 ,     0.691616050946482E-02 ,    -0.908997465417393E-01 ,    -0.445616587090098E-01 , 
  19.47026 ,     0.556559671326038E-02 ,    -0.896979134438469E-01 ,    -0.434289851820316E-01 , 
  19.49026 ,     0.432724877277001E-02 ,    -0.886806066163277E-01 ,    -0.422299511830112E-01 , 
  19.51026 ,     0.328271391501358E-02 ,    -0.878176912357453E-01 ,    -0.409853258249277E-01 , 
  19.53026 ,     0.250221808722616E-02 ,    -0.870710542927872E-01 ,    -0.397157573064295E-01 , 
  19.55026 ,     0.204176976991667E-02 ,    -0.863954018832579E-01 ,    -0.384408559431944E-01 , 
  19.57026 ,     0.194137497216553E-02 ,    -0.857397859145707E-01 ,    -0.371788831890463E-01 , 
  19.59026 ,     0.222376016146253E-02 ,    -0.850489588353233E-01 ,    -0.359458640553003E-01 , 
  19.61026 ,     0.289373495891492E-02 ,    -0.842654478996018E-01 ,    -0.347558841833612E-01 , 
  19.63026 ,     0.393807823292384E-02 ,    -0.833311070013916E-01 ,    -0.336202442539676E-01 , 
  19.65026 ,     0.532610169936382E-02 ,    -0.821890569097570E-01 ,    -0.325473442807136E-01 , 
  19.67026 ,     0.701067941310088E-02 ,    -0.807856269275377E-01 ,    -0.315425283837039E-01 , 
  19.69026 ,     0.893057770725031E-02 ,    -0.790716073568081E-01 ,    -0.306076306900357E-01 , 
  19.71026 ,     0.110117598067148E-01 ,    -0.770046262526343E-01 ,    -0.297414700857965E-01 , 
  19.73026 ,     0.131705555732738E-01 ,    -0.745501858684805E-01 ,    -0.289395450613244E-01 , 
  19.75026 ,     0.153163545309965E-01 ,    -0.716832453850390E-01 ,    -0.281942953034158E-01 , 
  19.77026 ,     0.173555411753800E-01 ,    -0.683881719344088E-01 ,    -0.274950617156767E-01 , 
  19.79026 ,     0.191936186048692E-01 ,    -0.646610585389863E-01 ,    -0.268287793053136E-01 , 
  19.81026 ,     0.207394111130941E-01 ,    -0.605090148318099E-01 ,    -0.261800297978262E-01 , 
  19.83027 ,     0.219085237790965E-01 ,    -0.559483548220889E-01 ,    -0.255312306635907E-01 , 
  19.85027 ,     0.226243726676499E-01 ,    -0.510136481062487E-01 ,    -0.248643738178804E-01 , 
  19.87027 ,     0.228245993811132E-01 ,    -0.457421408635383E-01 ,    -0.241594152204210E-01 , 
  19.89027 ,     0.224606160771248E-01 ,    -0.401843521215621E-01 ,    -0.233964103808057E-01 , 
  19.91027 ,     0.215005621418091E-01 ,    -0.343987836731023E-01 ,    -0.225554516659701E-01 , 
  19.93027 ,     0.199308705934433E-01 ,    -0.284517419876959E-01 ,    -0.216173750502854E-01 , 
  19.95027 ,     0.177564779320845E-01 ,    -0.224131949305574E-01 ,    -0.205638640586966E-01 , 
  19.97027 ,     0.150020823463522E-01 ,    -0.163585716320822E-01 ,    -0.193784891831244E-01 , 
  19.99027 ,     0.117113092188047E-01 ,    -0.103644955171940E-01 ,    -0.180467879084051E-01 , 
  20.01027 ,     0.794626604495047E-02 ,    -0.450780905831397E-02 ,    -0.165568621547123E-01 , 
  20.03027 ,     0.378473370546166E-02 ,     0.113843150874245E-02 ,    -0.148991739670615E-01 , 
  20.05027 ,    -0.679805489397979E-03 ,     0.650379095419090E-02 ,    -0.130675965065636E-01 , 
  20.07027 ,    -0.534184978017290E-02 ,     0.115243256402824E-01 ,    -0.110591223667782E-01 , 
  20.09027 ,    -0.100861207958343E-01 ,     0.161435054653713E-01 ,    -0.887425724313597E-02 , 
  20.11027 ,    -0.147923644414463E-01 ,     0.203152180320181E-01 ,    -0.651629401477766E-02 , 
  20.13027 ,    -0.193362130498264E-01 ,     0.240025511726888E-01 ,    -0.399243672333207E-02 , 
  20.15027 ,    -0.235943519806155E-01 ,     0.271803964892063E-01 ,    -0.131295899915421E-02 , 
  20.17027 ,    -0.274476948276726E-01 ,     0.298357096795849E-01 ,     0.150880632157130E-02 , 
  20.19027 ,    -0.307846124938460E-01 ,     0.319676769371304E-01 ,     0.445646900408973E-02 , 
  20.21027 ,    -0.335053104909632E-01 ,     0.335883656283231E-01 ,     0.751191176542607E-02 , 
  20.23027 ,    -0.355230522085030E-01 ,     0.347212362175687E-01 ,     0.106540708997841E-01 , 
  20.25027 ,    -0.367680252092529E-01 ,     0.354012488987296E-01 ,     0.138603094338598E-01 , 
  20.27028 ,    -0.371892778519223E-01 ,     0.356737282069066E-01 ,     0.171082288165843E-01 , 
  20.29028 ,    -0.367560397292229E-01 ,     0.355927649900835E-01 ,     0.203694897536521E-01 , 
  20.31028 ,    -0.354598733635308E-01 ,     0.352203889866157E-01 ,     0.236208094194145E-01 , 
  20.33028 ,    -0.333142148049101E-01 ,     0.346242110050678E-01 ,     0.268364203927141E-01 , 
  20.35028 ,    -0.303546707490181E-01 ,     0.338757876070172E-01 ,     0.299911695731678E-01 , 
  20.37028 ,    -0.266387367583261E-01 ,     0.330487288062039E-01 ,     0.330603706211419E-01 , 
  20.39028 ,    -0.222429785969959E-01 ,     0.322163571501071E-01 ,     0.360213744680415E-01 , 
  20.41028 ,    -0.172634845197277E-01 ,     0.314502332910561E-01 ,     0.388520389309130E-01 , 
  20.43028 ,    -0.118120208559165E-01 ,     0.308178972231357E-01 ,     0.415323076551127E-01 , 
  20.45028 ,    -0.601434190355105E-02 ,     0.303812191290587E-01 ,     0.440438058381337E-01 , 
  20.47028 ,    -0.459871634601026E-05 ,     0.301946209545041E-01 ,     0.463710677811308E-01 , 
  20.49028 ,     0.607455903534176E-02 ,     0.303039666092031E-01 ,     0.485001413140207E-01 , 
  20.51028 ,     0.120778652521909E-01 ,     0.307452346105621E-01 ,     0.504196767332061E-01 , 
  20.53028 ,     0.178601633105161E-01 ,     0.315436580638762E-01 ,     0.521205753351970E-01 , 
  20.55028 ,     0.232820754843070E-01 ,     0.327135245444102E-01 ,     0.535965230745900E-01 , 
  20.57028 ,     0.282105067549843E-01 ,     0.342575631596614E-01 ,     0.548430150422956E-01 , 
  20.59028 ,     0.325240555503998E-01 ,     0.361673018011459E-01 ,     0.558578514306468E-01 , 
  20.61028 ,     0.361154405435859E-01 ,     0.384232994223393E-01 ,     0.566408045309600E-01 , 
  20.63028 ,     0.388953525288477E-01 ,     0.409967267716110E-01 ,     0.571936787868994E-01 , 
  20.65028 ,     0.407928175006951E-01 ,     0.438492120524824E-01 ,     0.575197010581390E-01 , 
  20.67028 ,     0.417583138731083E-01 ,     0.469348758290694E-01 ,     0.576236099297713E-01 , 
  20.69028 ,     0.417646916435382E-01 ,     0.502016672513797E-01 ,     0.575113700146855E-01 , 
  20.71029 ,     0.408071287526082E-01 ,     0.535947111286637E-01 ,     0.571897519310273E-01 , 
  20.73029 ,     0.389057095239964E-01 ,     0.570511432541158E-01 ,     0.566669014374073E-01 , 
  20.75029 ,     0.361013731465576E-01 ,     0.605130135418114E-01 ,     0.559510121485314E-01 , 
  20.77029 ,     0.324572190062944E-01 ,     0.639207704104831E-01 ,     0.550509535280081E-01 , 
  20.79029 ,     0.280561315886605E-01 ,     0.672178114516749E-01 ,     0.539758656155191E-01 , 
  20.81029 ,     0.229991714792125E-01 ,     0.703516661445579E-01 ,     0.527351662880534E-01 , 
  20.83029 ,     0.174012234477701E-01 ,     0.732765447995145E-01 ,     0.513380117665612E-01 , 
  20.85029 ,     0.113907980549561E-01 ,     0.759529700983250E-01 ,     0.497938893291206E-01 , 
  20.87029 ,     0.510517035058118E-02 ,     0.783499426111799E-01 ,     0.481121689316423E-01 , 
  20.89029 ,    -0.131201054155027E-02 ,     0.804452857022762E-01 ,     0.463023610969656E-01 , 
  20.91029 ,    -0.771675938589668E-02 ,     0.822269276179950E-01 ,     0.443733982054228E-01 , 
  20.93029 ,    -0.139643501596424E-01 ,     0.836918161595057E-01 ,     0.423347642677560E-01 , 
  20.95029 ,    -0.199154367169900E-01 ,     0.848466838673862E-01 ,     0.401957894250089E-01 , 
  20.97029 ,    -0.254379665624883E-01 ,     0.857072663574992E-01 ,     0.379661724912134E-01 , 
  20.99029 ,    -0.304125018399266E-01 ,     0.862979134589149E-01 ,     0.356551050135534E-01 , 
  21.01029 ,    -0.347315499646171E-01 ,     0.866500645756143E-01 ,     0.332726988691461E-01 , 
  21.03029 ,    -0.383042516634989E-01 ,     0.868013864745242E-01 ,     0.308291160191701E-01 , 
  21.05029 ,    -0.410573635190790E-01 ,     0.867942325829285E-01 ,     0.283351496384607E-01 , 
  21.07029 ,    -0.429377494148807E-01 ,     0.866740446124215E-01 ,     0.258012742558793E-01 , 
  21.09029 ,    -0.439117573479458E-01 ,     0.864876677318888E-01 ,     0.232390487231687E-01 , 
  21.11029 ,    -0.439667299245752E-01 ,     0.862816247001246E-01 ,     0.206602579159056E-01 , 
  21.13029 ,    -0.431107887644284E-01 ,     0.861003866786245E-01 ,     0.180772626554414E-01 , 
  21.15030 ,    -0.413708046325109E-01 ,     0.859846101456747E-01 ,     0.155008341814807E-01 , 
  21.17030 ,    -0.387955972530847E-01 ,     0.859698766653431E-01 ,     0.129463986340010E-01 , 
  21.19030 ,    -0.354491651824947E-01 ,     0.860848729488904E-01 ,     0.104255609013195E-01 , 
  21.21030 ,    -0.314118612222840E-01 ,     0.863505016418662E-01 ,     0.795121049656219E-02 , 
  21.23030 ,    -0.267774431864795E-01 ,     0.867788817445590E-01 ,     0.553604064212939E-02 , 
  21.25030 ,    -0.216512488583659E-01 ,     0.873726256942153E-01 ,     0.319268125093387E-02 , 
  21.27030 ,    -0.161454870393723E-01 ,     0.881247331907468E-01 ,     0.932588899275176E-03 , 
  21.29030 ,    -0.103792944005514E-01 ,     0.890182344657574E-01 ,    -0.123284468978125E-02 , 
  21.31030 ,    -0.447417752065379E-02 ,     0.900266607234101E-01 ,    -0.329331386988191E-02 , 
  21.33030 ,     0.144800981913723E-02 ,     0.911145281035679E-01 ,    -0.523947813168014E-02 , 
  21.35030 ,     0.726981683145200E-02 ,     0.922386232338353E-01 ,    -0.706379830890158E-02 , 
  21.37030 ,     0.128776110090553E-01 ,     0.933485975383471E-01 ,    -0.875967864480383E-02 , 
  21.39030 ,     0.181659948439715E-01 ,     0.943887590707578E-01 ,    -0.103223070860336E-01 , 
  21.41030 ,     0.230389885832504E-01 ,     0.952995346480137E-01 ,    -0.117484941866750E-01 , 
  21.43030 ,     0.274136919861943E-01 ,     0.960195939971509E-01 ,    -0.130373171697806E-01 , 
  21.45030 ,     0.312187697301395E-01 ,     0.964871724346848E-01 ,    -0.141893197452676E-01 , 
  21.47030 ,     0.343975992182426E-01 ,     0.966423909802035E-01 ,    -0.152071412160544E-01 , 
  21.49030 ,     0.369081235584919E-01 ,     0.964291025677182E-01 ,    -0.160952310900700E-01 , 
  21.51030 ,     0.387241798926328E-01 ,     0.957966315675844E-01 ,    -0.168601536353917E-01 , 
  21.53030 ,     0.398339029007225E-01 ,     0.947016245818833E-01 ,    -0.175099432066944E-01 , 
  21.55030 ,     0.402404003542109E-01 ,     0.931095346143183E-01 ,    -0.180543392999509E-01 , 
  21.57030 ,     0.399607475714187E-01 ,     0.909962196865736E-01 ,    -0.185044473063860E-01 , 
  21.59031 ,     0.390241919548725E-01 ,     0.883466994886309E-01 ,    -0.188728605091519E-01 , 
  21.61031 ,     0.374731139126105E-01 ,     0.851624737823303E-01 ,    -0.191724785068529E-01 , 
  21.63031 ,     0.353587713470675E-01 ,     0.814536168755921E-01 ,    -0.194174592738169E-01 , 
  21.65031 ,     0.327411212937805E-01 ,     0.772438459829577E-01 ,    -0.196221420185886E-01 , 
  21.67031 ,     0.296869992034338E-01 ,     0.725695064356571E-01 ,    -0.198009205624705E-01 , 
  21.69031 ,     0.262671716780136E-01 ,     0.674772929428869E-01 ,    -0.199679890371608E-01 , 
  21.71031 ,     0.225561198642066E-01 ,     0.620257914252645E-01 ,    -0.201369392381810E-01 , 
  21.73031 ,     0.186292425885467E-01 ,     0.562826898893208E-01 ,    -0.203205222370752E-01 , 
  21.75031 ,     0.145612626555009E-01 ,     0.503234509188191E-01 ,    -0.205303547302938E-01 , 
  21.77031 ,     0.104251869455916E-01 ,     0.442303497905295E-01 ,    -0.207766278086745E-01 , 
  21.79031 ,     0.628914036877737E-02 ,     0.380879443063899E-01 ,    -0.210679853911640E-01 , 
  21.81031 ,     0.221764339054721E-02 ,     0.319846697962262E-01 ,    -0.214111863243544E-01 , 
  21.83031 ,    -0.173104485028478E-02 ,     0.260082515385931E-01 ,    -0.218110468832323E-01 , 
  21.85031 ,    -0.550503679063382E-02 ,     0.202445203802106E-01 ,    -0.222702759923183E-01 , 
  21.87031 ,    -0.906065518046821E-02 ,     0.147732833856662E-01 ,    -0.227895846183037E-01 , 
  21.89031 ,    -0.123607471776578E-01 ,     0.966932745302675E-02 ,    -0.233674353791630E-01 , 
  21.91031 ,    -0.153760930025717E-01 ,     0.499850886381350E-02 ,    -0.240002325538190E-01 , 
